#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:11+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 5.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.035447185102637446 NaN NaN NaN
10.035447185102635 40.666666666666664 41.0 40.0
20.0354471851026 85.0 85.0 85.0
30.035447185102566 130.66666666666666 131.0 130.0
40.035447185102676 174.66666666666666 175.0 174.0
50.03544718510282 218.0 219.0 217.0
60.03544718510296 264.6666666666667 265.0 264.0
70.0354471851031 307.0 307.0 307.0
80.03544718510324 347.6666666666667 348.0 347.0
90.03544718510338 388.0 388.0 388.0
100.03544718510352 432.0 432.0 432.0
110.03544718510366 477.0 477.0 477.0
120.0354471851038 522.0 522.0 522.0
130.0354471851038 566.0 566.0 566.0
140.03544718510324 607.0 607.0 607.0
150.03544718510267 647.6666666666666 648.0 647.0
160.0354471851021 696.0 696.0 696.0
170.03544718510153 737.6666666666666 738.0 737.0
180.03544718510096 784.0 784.0 784.0
190.0354471851004 828.6666666666666 829.0 828.0
200.03544718509983 873.3333333333334 874.0 873.0
210.03544718509926 917.3333333333334 918.0 917.0
220.0354471850987 958.0 958.0 958.0
230.03544718509812 998.0 998.0 998.0
240.03544718509755 1045.0 1045.0 1045.0
250.03544718509698 1091.6666666666667 1092.0 1091.0
260.0354471850964 1129.6666666666667 1130.0 1129.0
270.03544718509585 1172.0 1172.0 1172.0
280.0354471850953 1219.0 1219.0 1219.0
290.0354471850947 1256.3333333333333 1257.0 1256.0
300.03544718509414 1301.3333333333333 1302.0 1301.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:12+0000 #
#####################################################################
