#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:11+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 6.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.002311854323013085 NaN NaN NaN
10.002311854323011 39.333333333333336 40.0 39.0
20.002311854322976 82.0 83.0 81.0
30.00231185432294 127.0 127.0 127.0
40.00231185432305 167.33333333333334 168.0 167.0
50.00231185432319 215.66666666666666 216.0 215.0
60.00231185432333 255.33333333333334 256.0 254.0
70.00231185432347 294.0 294.0 294.0
80.00231185432361 339.6666666666667 340.0 339.0
90.00231185432375 380.0 381.0 379.0
100.00231185432389 428.6666666666667 429.0 428.0
110.00231185432403 470.0 470.0 470.0
120.00231185432418 512.0 513.0 511.0
130.00231185432418 550.6666666666666 551.0 550.0
140.0023118543236 597.0 597.0 597.0
150.00231185432304 642.0 642.0 642.0
160.00231185432247 680.0 680.0 680.0
170.0023118543219 723.3333333333334 724.0 723.0
180.00231185432133 769.0 770.0 768.0
190.00231185432077 813.0 813.0 813.0
200.0023118543202 857.0 857.0 857.0
210.00231185431963 899.3333333333334 900.0 899.0
220.00231185431906 945.0 945.0 945.0
230.0023118543185 987.6666666666666 988.0 987.0
240.00231185431792 1029.6666666666667 1030.0 1029.0
250.00231185431736 1068.6666666666667 1069.0 1068.0
260.0023118543168 1113.0 1113.0 1113.0
270.00231185431625 1158.6666666666667 1159.0 1158.0
280.0023118543157 1196.6666666666667 1197.0 1196.0
290.0023118543151 1242.3333333333333 1243.0 1242.0
300.00231185431454 1283.3333333333333 1284.0 1283.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:12+0000 #
#####################################################################
