#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:12+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 3.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
3.2719238427332266E-4 NaN NaN NaN
10.00032719238427 45.666666666666664 46.0 45.0
20.000327192384237 95.66666666666667 96.0 95.0
30.0003271923842 145.66666666666666 146.0 145.0
40.00032719238431 195.66666666666666 196.0 195.0
50.000327192384454 245.66666666666666 246.0 245.0
60.000327192384596 295.6666666666667 296.0 295.0
70.00032719238473 345.6666666666667 346.0 345.0
80.00032719238487 395.6666666666667 396.0 395.0
90.00032719238501 445.6666666666667 446.0 445.0
100.00032719238516 495.6666666666667 496.0 495.0
110.0003271923853 545.6666666666666 546.0 545.0
120.00032719238544 595.6666666666666 596.0 595.0
130.00032719238544 645.6666666666666 646.0 645.0
140.00032719238487 695.6666666666666 696.0 695.0
150.0003271923843 745.6666666666666 746.0 745.0
160.00032719238374 795.6666666666666 796.0 795.0
170.00032719238317 845.6666666666666 846.0 845.0
180.0003271923826 895.6666666666666 896.0 895.0
190.00032719238203 945.6666666666666 946.0 945.0
200.00032719238146 995.6666666666666 996.0 995.0
210.0003271923809 1045.6666666666667 1046.0 1045.0
220.00032719238033 1095.6666666666667 1096.0 1095.0
230.00032719237976 1145.6666666666667 1146.0 1145.0
240.0003271923792 1195.6666666666667 1196.0 1195.0
250.00032719237862 1245.6666666666667 1246.0 1245.0
260.00032719237805 1295.6666666666667 1296.0 1295.0
270.0003271923775 1345.6666666666667 1346.0 1345.0
280.0003271923769 1395.6666666666667 1396.0 1395.0
290.00032719237635 1445.6666666666667 1446.0 1445.0
300.0003271923758 1495.6666666666667 1496.0 1495.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:12+0000 #
#####################################################################
