#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 46.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.013002559002583913 NaN NaN NaN
10.013002559002581 36.666666666666664 37.0 36.0
20.013002559002548 73.0 73.0 73.0
30.013002559002512 110.66666666666667 111.0 110.0
40.01300255900262 151.0 151.0 151.0
50.013002559002764 190.33333333333334 191.0 190.0
60.013002559002906 227.66666666666666 229.0 226.0
70.01300255900304 267.0 267.0 267.0
80.01300255900318 307.3333333333333 308.0 307.0
90.01300255900333 348.0 349.0 347.0
100.01300255900347 385.0 386.0 384.0
110.01300255900361 421.0 422.0 420.0
120.01300255900375 459.0 460.0 458.0
130.01300255900375 497.3333333333333 498.0 497.0
140.01300255900318 535.0 535.0 535.0
150.01300255900262 575.0 576.0 574.0
160.01300255900205 615.3333333333334 616.0 615.0
170.01300255900148 654.3333333333334 655.0 654.0
180.0130025590009 691.0 692.0 690.0
190.01300255900034 731.3333333333334 732.0 731.0
200.01300255899977 771.3333333333334 772.0 771.0
210.0130025589992 809.0 810.0 808.0
220.01300255899864 847.3333333333334 848.0 847.0
230.01300255899807 884.6666666666666 885.0 884.0
240.0130025589975 923.0 924.0 922.0
250.01300255899693 964.6666666666666 965.0 964.0
260.0130025589964 1002.6666666666666 1004.0 1001.0
270.0130025589958 1041.6666666666667 1042.0 1041.0
280.01300255899525 1079.6666666666667 1080.0 1079.0
290.0130025589947 1115.0 1115.0 1115.0
300.0130025589941 1156.0 1157.0 1155.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
