#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 6.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.002311854323013085 NaN NaN NaN
10.002311854323011 33.666666666666664 34.0 33.0
20.002311854322976 74.0 74.0 74.0
30.00231185432294 113.66666666666667 114.0 113.0
40.00231185432305 152.33333333333334 153.0 151.0
50.00231185432319 191.0 192.0 190.0
60.00231185432333 228.66666666666666 229.0 228.0
70.00231185432347 268.6666666666667 270.0 267.0
80.00231185432361 308.3333333333333 309.0 307.0
90.00231185432375 347.0 348.0 346.0
100.00231185432389 381.3333333333333 382.0 381.0
110.00231185432403 423.3333333333333 424.0 423.0
120.00231185432418 463.3333333333333 464.0 463.0
130.00231185432418 502.0 502.0 502.0
140.0023118543236 541.3333333333334 542.0 541.0
150.00231185432304 581.3333333333334 582.0 581.0
160.00231185432247 619.0 619.0 619.0
170.0023118543219 656.3333333333334 657.0 656.0
180.00231185432133 693.3333333333334 694.0 693.0
190.00231185432077 732.3333333333334 733.0 731.0
200.0023118543202 772.0 772.0 772.0
210.00231185431963 810.0 811.0 808.0
220.00231185431906 850.0 851.0 848.0
230.0023118543185 888.3333333333334 889.0 887.0
240.00231185431792 926.6666666666666 927.0 926.0
250.00231185431736 966.6666666666666 967.0 966.0
260.0023118543168 1006.3333333333334 1007.0 1006.0
270.00231185431625 1045.0 1045.0 1045.0
280.0023118543157 1083.3333333333333 1084.0 1082.0
290.0023118543151 1123.3333333333333 1124.0 1123.0
300.00231185431454 1161.0 1162.0 1160.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
