#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 52.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.011131630079008303 NaN NaN NaN
10.011131630079007 37.666666666666664 38.0 37.0
20.01113163007897 75.66666666666667 76.0 75.0
30.011131630078935 114.33333333333333 115.0 114.0
40.01113163007904 153.33333333333334 154.0 153.0
50.011131630079184 193.0 193.0 193.0
60.011131630079326 232.0 232.0 232.0
70.01113163007946 271.0 271.0 271.0
80.0111316300796 307.0 308.0 306.0
90.01113163007975 350.0 350.0 350.0
100.01113163007989 387.6666666666667 388.0 387.0
110.01113163008003 426.0 426.0 426.0
120.01113163008017 460.3333333333333 461.0 460.0
130.01113163008017 502.0 503.0 501.0
140.0111316300796 541.3333333333334 542.0 541.0
150.01113163007903 581.0 581.0 581.0
160.01113163007847 620.0 621.0 619.0
170.0111316300779 659.0 659.0 659.0
180.01113163007733 698.0 698.0 698.0
190.01113163007676 734.0 734.0 734.0
200.0111316300762 772.0 772.0 772.0
210.01113163007562 811.3333333333334 812.0 811.0
220.01113163007506 849.0 849.0 849.0
230.0111316300745 889.0 889.0 889.0
240.01113163007392 926.6666666666666 927.0 926.0
250.01113163007335 965.3333333333334 966.0 964.0
260.0111316300728 1003.6666666666666 1004.0 1003.0
270.0111316300722 1043.3333333333333 1044.0 1043.0
280.01113163007165 1080.6666666666667 1081.0 1080.0
290.0111316300711 1118.3333333333333 1119.0 1118.0
300.0111316300705 1157.0 1158.0 1155.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
