#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 9.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.006837098887047599 NaN NaN NaN
10.006837098887045 35.0 35.0 35.0
20.00683709888701 74.66666666666667 75.0 74.0
30.006837098886976 112.33333333333333 113.0 112.0
40.00683709888708 150.0 151.0 149.0
50.006837098887225 190.66666666666666 191.0 190.0
60.00683709888737 228.0 228.0 228.0
70.0068370988875 267.6666666666667 268.0 267.0
80.00683709888764 307.0 308.0 306.0
90.00683709888779 345.6666666666667 346.0 345.0
100.00683709888793 385.3333333333333 386.0 384.0
110.00683709888807 424.0 424.0 424.0
120.00683709888821 463.6666666666667 464.0 463.0
130.0068370988882 502.0 502.0 502.0
140.00683709888764 540.3333333333334 541.0 540.0
150.00683709888708 582.6666666666666 583.0 582.0
160.0068370988865 619.3333333333334 620.0 619.0
170.00683709888594 657.6666666666666 659.0 656.0
180.00683709888537 693.0 694.0 692.0
190.0068370988848 728.0 728.0 728.0
200.00683709888423 769.0 769.0 769.0
210.00683709888366 810.0 810.0 810.0
220.0068370988831 847.0 847.0 847.0
230.00683709888253 883.6666666666666 884.0 883.0
240.00683709888196 924.3333333333334 925.0 924.0
250.0068370988814 962.0 962.0 962.0
260.00683709888085 1000.6666666666666 1001.0 1000.0
270.0068370988803 1036.6666666666667 1037.0 1036.0
280.0068370988797 1078.0 1078.0 1078.0
290.00683709887915 1117.6666666666667 1118.0 1117.0
300.0068370988786 1155.3333333333333 1156.0 1154.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
