#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 76.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.0031454471087793757 NaN NaN NaN
10.003145447108777 39.0 39.0 39.0
20.003145447108743 78.0 78.0 78.0
30.003145447108707 117.0 117.0 117.0
40.003145447108814 157.0 157.0 157.0
50.003145447108956 197.0 197.0 197.0
60.0031454471091 237.0 237.0 237.0
70.00314544710923 277.0 277.0 277.0
80.00314544710938 317.0 317.0 317.0
90.00314544710952 357.0 357.0 357.0
100.00314544710966 397.0 397.0 397.0
110.0031454471098 437.0 437.0 437.0
120.00314544710994 477.0 477.0 477.0
130.00314544710994 517.0 517.0 517.0
140.00314544710938 557.0 557.0 557.0
150.0031454471088 597.0 597.0 597.0
160.00314544710824 637.0 637.0 637.0
170.00314544710767 677.0 677.0 677.0
180.0031454471071 717.0 717.0 717.0
190.00314544710653 757.0 757.0 757.0
200.00314544710596 797.0 797.0 797.0
210.0031454471054 837.0 837.0 837.0
220.00314544710483 877.0 877.0 877.0
230.00314544710426 917.0 917.0 917.0
240.0031454471037 956.0 956.0 956.0
250.00314544710312 996.0 996.0 996.0
260.00314544710255 1036.0 1036.0 1036.0
270.003145447102 1076.0 1076.0 1076.0
280.0031454471014 1116.0 1116.0 1116.0
290.00314544710085 1156.0 1156.0 1156.0
300.0031454471003 1196.0 1196.0 1196.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
