#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 12.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.013353692515475163 NaN NaN NaN
10.013353692515475 35.666666666666664 36.0 35.0
20.013353692515473 70.0 71.0 68.0
30.013353692515473 110.0 111.0 108.0
40.01335369251547 149.33333333333334 150.0 148.0
50.01335369251547 188.0 188.0 188.0
60.01335369251547 228.0 229.0 227.0
70.01335369251547 268.3333333333333 269.0 268.0
80.01335369251547 307.6666666666667 308.0 307.0
90.01335369251547 347.6666666666667 348.0 347.0
100.01335369251547 386.3333333333333 387.0 385.0
110.01335369251547 425.6666666666667 427.0 424.0
120.01335369251547 466.0 467.0 465.0
130.01335369251547 505.3333333333333 506.0 505.0
140.01335369251547 543.3333333333334 544.0 543.0
150.01335369251547 582.6666666666666 583.0 582.0
160.01335369251547 621.3333333333334 622.0 621.0
170.01335369251547 658.0 658.0 658.0
180.01335369251547 697.0 697.0 697.0
190.01335369251547 739.0 740.0 738.0
200.01335369251547 778.6666666666666 779.0 778.0
210.01335369251547 818.3333333333334 819.0 817.0
220.01335369251547 858.3333333333334 859.0 858.0
230.01335369251547 898.0 898.0 898.0
240.01335369251547 935.0 936.0 934.0
250.01335369251547 973.3333333333334 974.0 973.0
260.01335369251547 1013.6666666666666 1014.0 1013.0
270.01335369251547 1052.0 1052.0 1052.0
280.01335369251547 1093.0 1093.0 1093.0
290.01335369251547 1131.6666666666667 1132.0 1131.0
300.01335369251547 1166.3333333333333 1167.0 1166.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
