#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 2.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
4.110564129776173E-4 NaN NaN NaN
10.000411056412977 35.333333333333336 36.0 35.0
20.00041105641298 70.0 71.0 69.0
30.00041105641298 109.66666666666667 110.0 109.0
40.00041105641298 149.0 149.0 149.0
50.00041105641298 186.0 186.0 186.0
60.00041105641298 224.0 224.0 224.0
70.00041105641299 263.0 263.0 263.0
80.00041105641299 299.3333333333333 300.0 299.0
90.00041105641299 340.3333333333333 341.0 340.0
100.00041105641299 377.0 377.0 377.0
110.00041105641299 414.6666666666667 415.0 414.0
120.00041105641299 454.3333333333333 455.0 453.0
130.000411056413 492.6666666666667 494.0 491.0
140.000411056413 530.0 530.0 530.0
150.000411056413 568.6666666666666 569.0 568.0
160.000411056413 608.6666666666666 609.0 608.0
170.000411056413 648.0 648.0 648.0
180.000411056413 685.0 686.0 684.0
190.000411056413 724.3333333333334 725.0 724.0
200.000411056413 763.0 763.0 763.0
210.000411056413 803.0 804.0 802.0
220.000411056413 843.6666666666666 844.0 843.0
230.000411056413 879.6666666666666 880.0 879.0
240.000411056413 919.0 919.0 919.0
250.000411056413 959.3333333333334 960.0 959.0
260.000411056413 996.0 996.0 996.0
270.000411056413 1038.3333333333333 1039.0 1038.0
280.000411056413 1077.6666666666667 1078.0 1077.0
290.000411056413 1116.0 1117.0 1115.0
300.000411056413 1151.0 1151.0 1151.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
