#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 82.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02886189344390866 NaN NaN NaN
10.028861893443908 38.0 39.0 37.0
20.02886189344391 78.0 79.0 77.0
30.02886189344391 118.0 119.0 117.0
40.02886189344391 158.0 159.0 157.0
50.02886189344391 198.0 199.0 197.0
60.02886189344391 238.0 239.0 237.0
70.02886189344392 278.0 279.0 277.0
80.02886189344392 318.0 319.0 317.0
90.02886189344392 358.0 359.0 357.0
100.02886189344392 398.0 399.0 397.0
110.02886189344392 438.0 439.0 437.0
120.02886189344392 478.0 479.0 477.0
130.02886189344392 518.0 519.0 517.0
140.02886189344392 558.0 559.0 557.0
150.02886189344392 598.0 599.0 597.0
160.02886189344392 638.0 639.0 637.0
170.02886189344392 678.0 679.0 677.0
180.02886189344392 718.0 719.0 717.0
190.02886189344392 758.0 759.0 757.0
200.02886189344392 798.0 799.0 797.0
210.02886189344392 838.0 839.0 837.0
220.02886189344392 878.0 879.0 877.0
230.02886189344392 918.0 919.0 917.0
240.02886189344392 958.0 959.0 957.0
250.02886189344392 998.0 999.0 997.0
260.02886189344395 1038.0 1039.0 1037.0
270.02886189344395 1078.0 1079.0 1077.0
280.02886189344395 1118.0 1119.0 1117.0
290.02886189344395 1158.0 1159.0 1157.0
300.02886189344395 1198.0 1199.0 1197.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
