#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 32.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.0015625551781402458 NaN NaN NaN
10.00156255517814 20.666666666666668 21.0 20.0
20.00156255517814 41.666666666666664 42.0 41.0
30.00156255517814 58.666666666666664 59.0 58.0
40.00156255517814 71.66666666666667 72.0 71.0
50.00156255517814 87.66666666666667 88.0 87.0
60.00156255517814 103.66666666666667 104.0 103.0
70.00156255517814 120.33333333333333 121.0 119.0
80.00156255517814 134.33333333333334 135.0 133.0
90.00156255517814 148.66666666666666 149.0 148.0
100.00156255517814 164.33333333333334 165.0 163.0
110.00156255517814 181.66666666666666 182.0 181.0
120.00156255517814 195.33333333333334 196.0 194.0
130.00156255517814 212.0 212.0 212.0
140.00156255517814 228.66666666666666 229.0 228.0
150.00156255517814 243.66666666666666 244.0 243.0
160.00156255517814 261.0 261.0 261.0
170.00156255517814 278.6666666666667 279.0 278.0
180.00156255517814 294.6666666666667 295.0 294.0
190.00156255517814 307.0 307.0 307.0
200.00156255517814 325.0 325.0 325.0
210.00156255517814 341.6666666666667 342.0 341.0
220.00156255517814 356.0 356.0 356.0
230.00156255517814 370.6666666666667 371.0 370.0
240.00156255517814 384.3333333333333 385.0 383.0
250.00156255517814 400.6666666666667 401.0 400.0
260.0015625551781 410.6666666666667 411.0 410.0
270.0015625551781 424.6666666666667 425.0 424.0
280.0015625551781 440.3333333333333 441.0 439.0
290.0015625551781 452.6666666666667 453.0 452.0
300.0015625551781 472.3333333333333 473.0 471.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
