#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 77.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02001502345261539 NaN NaN NaN
10.020015023452613 34.666666666666664 36.0 33.0
20.02001502345258 70.33333333333333 71.0 70.0
30.020015023452544 108.66666666666667 110.0 107.0
40.02001502345265 148.0 148.0 148.0
50.02001502345279 186.66666666666666 187.0 186.0
60.020015023452935 223.33333333333334 224.0 223.0
70.02001502345307 263.6666666666667 264.0 263.0
80.02001502345321 299.3333333333333 300.0 298.0
90.02001502345335 336.6666666666667 337.0 336.0
100.0200150234535 376.0 376.0 376.0
110.02001502345364 413.3333333333333 414.0 412.0
120.02001502345378 452.6666666666667 453.0 452.0
130.02001502345377 491.6666666666667 492.0 491.0
140.0200150234532 530.3333333333334 531.0 530.0
150.02001502345263 569.3333333333334 570.0 568.0
160.02001502345206 607.3333333333334 608.0 607.0
170.0200150234515 645.3333333333334 646.0 645.0
180.02001502345092 676.3333333333334 677.0 676.0
190.02001502345036 717.3333333333334 718.0 717.0
200.0200150234498 753.6666666666666 754.0 753.0
210.02001502344922 791.3333333333334 792.0 790.0
220.02001502344865 830.6666666666666 831.0 830.0
230.02001502344808 870.0 871.0 869.0
240.0200150234475 908.6666666666666 909.0 908.0
250.02001502344694 949.0 949.0 949.0
260.0200150234464 989.3333333333334 990.0 989.0
270.0200150234458 1028.3333333333333 1029.0 1028.0
280.02001502344524 1064.3333333333333 1065.0 1063.0
290.02001502344467 1103.0 1104.0 1102.0
300.0200150234441 1142.3333333333333 1143.0 1142.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
