#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 73.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.031132255244108765 NaN NaN NaN
10.031132255244106 36.333333333333336 37.0 35.0
20.03113225524407 76.0 76.0 76.0
30.031132255244035 114.33333333333333 115.0 113.0
40.031132255244145 155.66666666666666 156.0 155.0
50.03113225524429 196.0 196.0 196.0
60.03113225524443 230.66666666666666 231.0 230.0
70.03113225524457 271.3333333333333 272.0 271.0
80.03113225524471 309.3333333333333 310.0 309.0
90.03113225524486 349.6666666666667 350.0 349.0
100.031132255245 389.6666666666667 390.0 389.0
110.03113225524514 428.0 428.0 428.0
120.03113225524528 468.6666666666667 469.0 468.0
130.03113225524527 507.6666666666667 508.0 507.0
140.0311322552447 543.0 543.0 543.0
150.03113225524413 580.3333333333334 582.0 579.0
160.03113225524356 621.6666666666666 622.0 621.0
170.031132255243 657.6666666666666 658.0 657.0
180.03113225524243 695.6666666666666 696.0 695.0
190.03113225524186 735.0 735.0 735.0
200.0311322552413 775.3333333333334 776.0 775.0
210.03113225524072 812.0 812.0 812.0
220.03113225524015 853.3333333333334 854.0 852.0
230.03113225523958 893.0 893.0 893.0
240.03113225523902 930.3333333333334 931.0 930.0
250.03113225523845 970.3333333333334 971.0 970.0
260.0311322552379 1008.6666666666666 1009.0 1008.0
270.0311322552373 1049.6666666666667 1050.0 1049.0
280.03113225523674 1088.6666666666667 1089.0 1088.0
290.0311322552362 1127.0 1127.0 1127.0
300.0311322552356 1164.6666666666667 1165.0 1164.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
