#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 7.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.03954701847535033 NaN NaN NaN
10.03954701847535 37.333333333333336 38.0 37.0
20.03954701847535 77.33333333333333 78.0 77.0
30.03954701847535 117.33333333333333 118.0 117.0
40.039547018475346 157.33333333333334 158.0 157.0
50.039547018475346 197.33333333333334 198.0 197.0
60.039547018475346 237.33333333333334 238.0 237.0
70.03954701847535 276.3333333333333 277.0 276.0
80.03954701847535 316.3333333333333 317.0 316.0
90.03954701847535 355.3333333333333 356.0 355.0
100.03954701847535 395.3333333333333 396.0 395.0
110.03954701847535 435.3333333333333 436.0 435.0
120.03954701847535 475.3333333333333 476.0 475.0
130.03954701847533 515.3333333333334 516.0 515.0
140.03954701847533 555.3333333333334 556.0 555.0
150.03954701847533 595.3333333333334 596.0 595.0
160.03954701847533 635.3333333333334 636.0 635.0
170.03954701847533 674.3333333333334 675.0 674.0
180.03954701847533 714.3333333333334 715.0 714.0
190.03954701847533 754.3333333333334 755.0 754.0
200.03954701847533 794.3333333333334 795.0 794.0
210.03954701847533 834.3333333333334 835.0 834.0
220.03954701847533 873.3333333333334 874.0 873.0
230.03954701847533 913.3333333333334 914.0 913.0
240.03954701847533 953.3333333333334 954.0 953.0
250.03954701847533 993.3333333333334 994.0 993.0
260.03954701847533 1033.3333333333333 1034.0 1033.0
270.03954701847533 1072.3333333333333 1073.0 1072.0
280.03954701847533 1112.3333333333333 1113.0 1112.0
290.03954701847533 1152.3333333333333 1153.0 1152.0
300.03954701847533 1192.3333333333333 1193.0 1192.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
