#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 33.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.008493518113920873 NaN NaN NaN
10.008493518113918 37.666666666666664 38.0 37.0
20.008493518113884 77.66666666666667 78.0 77.0
30.00849351811385 117.66666666666667 118.0 117.0
40.00849351811396 157.66666666666666 158.0 157.0
50.0084935181141 197.66666666666666 198.0 197.0
60.00849351811424 237.66666666666666 238.0 237.0
70.00849351811438 277.6666666666667 278.0 277.0
80.00849351811452 317.6666666666667 318.0 317.0
90.00849351811466 357.6666666666667 358.0 357.0
100.0084935181148 397.6666666666667 398.0 397.0
110.00849351811495 437.6666666666667 438.0 437.0
120.00849351811509 477.6666666666667 478.0 477.0
130.00849351811507 517.6666666666666 518.0 517.0
140.0084935181145 557.6666666666666 558.0 557.0
150.00849351811394 597.6666666666666 598.0 597.0
160.00849351811337 637.6666666666666 638.0 637.0
170.0084935181128 677.6666666666666 678.0 677.0
180.00849351811223 717.6666666666666 718.0 717.0
190.00849351811166 757.6666666666666 758.0 757.0
200.0084935181111 797.6666666666666 798.0 797.0
210.00849351811053 837.6666666666666 838.0 837.0
220.00849351810996 877.6666666666666 878.0 877.0
230.0084935181094 917.6666666666666 918.0 917.0
240.00849351810882 957.6666666666666 958.0 957.0
250.00849351810825 997.6666666666666 998.0 997.0
260.0084935181077 1037.6666666666667 1038.0 1037.0
270.0084935181071 1077.6666666666667 1078.0 1077.0
280.00849351810655 1117.6666666666667 1118.0 1117.0
290.008493518106 1157.6666666666667 1158.0 1157.0
300.0084935181054 1197.6666666666667 1198.0 1197.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
