#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 71.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.0016073169266400899 NaN NaN NaN
10.001607316926638 36.0 37.0 35.0
20.001607316926602 76.0 77.0 75.0
30.001607316926567 116.0 117.0 115.0
40.00160731692667 156.0 157.0 155.0
50.001607316926815 196.0 197.0 195.0
60.00160731692696 236.0 237.0 235.0
70.00160731692709 276.0 277.0 275.0
80.00160731692723 316.0 317.0 315.0
90.00160731692738 356.0 357.0 355.0
100.00160731692752 396.0 397.0 395.0
110.00160731692766 436.0 437.0 435.0
120.0016073169278 476.0 477.0 475.0
130.0016073169278 516.0 517.0 515.0
140.00160731692722 556.0 557.0 555.0
150.00160731692665 596.0 597.0 595.0
160.00160731692608 636.0 637.0 635.0
170.00160731692552 676.0 677.0 675.0
180.00160731692495 716.0 717.0 715.0
190.00160731692438 756.0 757.0 755.0
200.0016073169238 796.0 797.0 795.0
210.00160731692324 836.0 837.0 835.0
220.00160731692267 876.0 877.0 875.0
230.0016073169221 916.0 917.0 915.0
240.00160731692154 956.0 957.0 955.0
250.00160731692097 996.0 997.0 995.0
260.0016073169204 1036.0 1037.0 1035.0
270.00160731691983 1076.0 1077.0 1075.0
280.00160731691926 1116.0 1117.0 1115.0
290.0016073169187 1156.0 1157.0 1155.0
300.0016073169181 1196.0 1197.0 1195.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
