#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 81.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.021047397601275497 NaN NaN NaN
10.021047397601276 22.0 22.0 22.0
20.021047397601276 43.666666666666664 44.0 43.0
30.021047397601276 62.0 62.0 62.0
40.02104739760128 80.0 80.0 80.0
50.02104739760128 95.0 95.0 95.0
60.02104739760128 109.0 109.0 109.0
70.02104739760128 126.33333333333333 127.0 126.0
80.02104739760128 143.0 143.0 143.0
90.02104739760128 157.0 157.0 157.0
100.02104739760128 173.66666666666666 174.0 173.0
110.02104739760128 190.33333333333334 191.0 190.0
120.02104739760128 206.33333333333334 207.0 206.0
130.02104739760128 218.33333333333334 219.0 218.0
140.02104739760128 232.33333333333334 233.0 232.0
150.02104739760128 246.0 246.0 246.0
160.02104739760128 264.0 264.0 264.0
170.02104739760128 277.0 277.0 277.0
180.02104739760128 292.6666666666667 293.0 292.0
190.02104739760128 310.0 310.0 310.0
200.02104739760128 326.6666666666667 327.0 326.0
210.02104739760128 341.3333333333333 342.0 341.0
220.02104739760128 360.6666666666667 361.0 360.0
230.02104739760128 378.3333333333333 379.0 378.0
240.02104739760128 393.0 393.0 393.0
250.02104739760128 409.6666666666667 410.0 409.0
260.02104739760125 422.6666666666667 423.0 422.0
270.02104739760125 439.0 439.0 439.0
280.02104739760125 457.0 457.0 457.0
290.02104739760125 473.0 473.0 473.0
300.02104739760125 487.0 487.0 487.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
