#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 68.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.0016996984100827728 NaN NaN NaN
10.001699698410082 38.666666666666664 39.0 38.0
20.001699698410082 78.66666666666667 79.0 78.0
30.001699698410082 118.66666666666667 119.0 118.0
40.00169969841008 158.66666666666666 159.0 158.0
50.00169969841008 198.66666666666666 199.0 198.0
60.00169969841008 238.66666666666666 239.0 238.0
70.00169969841008 278.6666666666667 279.0 278.0
80.00169969841008 318.6666666666667 319.0 318.0
90.00169969841008 358.6666666666667 359.0 358.0
100.00169969841008 398.6666666666667 399.0 398.0
110.00169969841008 438.6666666666667 439.0 438.0
120.00169969841008 478.6666666666667 479.0 478.0
130.00169969841008 518.6666666666666 519.0 518.0
140.00169969841008 558.6666666666666 559.0 558.0
150.00169969841008 598.6666666666666 599.0 598.0
160.00169969841008 638.6666666666666 639.0 638.0
170.00169969841008 678.6666666666666 679.0 678.0
180.00169969841008 718.6666666666666 719.0 718.0
190.00169969841008 758.6666666666666 759.0 758.0
200.00169969841008 798.6666666666666 799.0 798.0
210.00169969841008 838.6666666666666 839.0 838.0
220.00169969841008 878.6666666666666 879.0 878.0
230.00169969841008 918.6666666666666 919.0 918.0
240.00169969841008 958.6666666666666 959.0 958.0
250.00169969841008 998.6666666666666 999.0 998.0
260.0016996984101 1038.6666666666667 1039.0 1038.0
270.0016996984101 1078.6666666666667 1079.0 1078.0
280.0016996984101 1118.6666666666667 1119.0 1118.0
290.0016996984101 1158.6666666666667 1159.0 1158.0
300.0016996984101 1198.6666666666667 1199.0 1198.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
