#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 47.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02415977713154014 NaN NaN NaN
10.024159777131537 38.333333333333336 39.0 38.0
20.0241597771315 78.33333333333333 79.0 78.0
30.024159777131466 118.33333333333333 119.0 118.0
40.02415977713157 158.33333333333334 159.0 158.0
50.024159777131715 198.33333333333334 199.0 198.0
60.02415977713186 238.33333333333334 239.0 238.0
70.024159777132 278.3333333333333 279.0 278.0
80.02415977713214 318.3333333333333 319.0 318.0
90.02415977713228 358.3333333333333 359.0 358.0
100.02415977713243 398.3333333333333 399.0 398.0
110.02415977713257 438.3333333333333 439.0 438.0
120.02415977713271 478.3333333333333 479.0 478.0
130.0241597771327 518.3333333333334 519.0 518.0
140.02415977713213 558.3333333333334 559.0 558.0
150.02415977713156 598.3333333333334 599.0 598.0
160.024159777131 638.3333333333334 639.0 638.0
170.02415977713042 678.3333333333334 679.0 678.0
180.02415977712985 718.3333333333334 719.0 718.0
190.02415977712928 758.3333333333334 759.0 758.0
200.02415977712872 798.3333333333334 799.0 798.0
210.02415977712815 838.3333333333334 839.0 838.0
220.02415977712758 878.3333333333334 879.0 878.0
230.024159777127 918.3333333333334 919.0 918.0
240.02415977712644 958.3333333333334 959.0 958.0
250.02415977712587 998.3333333333334 999.0 998.0
260.0241597771253 1038.3333333333333 1039.0 1038.0
270.02415977712474 1078.3333333333333 1079.0 1078.0
280.02415977712417 1118.3333333333333 1119.0 1118.0
290.0241597771236 1158.3333333333333 1159.0 1158.0
300.02415977712303 1198.3333333333333 1199.0 1198.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
