#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 26.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.01540051810461356 NaN NaN NaN
10.015400518104611 19.333333333333332 20.0 19.0
20.015400518104578 40.0 40.0 40.0
30.015400518104542 62.0 62.0 62.0
40.01540051810465 80.33333333333333 81.0 80.0
50.01540051810479 96.0 96.0 96.0
60.01540051810493 111.33333333333333 112.0 111.0
70.01540051810507 130.0 130.0 130.0
80.01540051810521 148.0 148.0 148.0
90.01540051810535 160.0 160.0 160.0
100.0154005181055 174.0 174.0 174.0
110.01540051810564 188.33333333333334 189.0 188.0
120.01540051810578 206.0 206.0 206.0
130.01540051810576 223.0 223.0 223.0
140.0154005181052 239.33333333333334 240.0 239.0
150.01540051810463 256.0 256.0 256.0
160.01540051810406 273.3333333333333 274.0 273.0
170.0154005181035 290.0 290.0 290.0
180.01540051810292 310.0 310.0 310.0
190.01540051810235 324.0 324.0 324.0
200.01540051810179 340.3333333333333 341.0 340.0
210.01540051810122 355.3333333333333 356.0 355.0
220.01540051810065 371.0 371.0 371.0
230.01540051810008 386.3333333333333 387.0 386.0
240.0154005180995 402.0 402.0 402.0
250.01540051809894 414.3333333333333 415.0 414.0
260.0154005180984 429.0 429.0 429.0
270.0154005180978 439.0 439.0 439.0
280.01540051809724 456.0 456.0 456.0
290.01540051809667 471.0 471.0 471.0
300.0154005180961 486.0 486.0 486.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
