#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 81.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.021047397601275497 NaN NaN NaN
10.021047397601276 35.333333333333336 36.0 34.0
20.021047397601276 71.33333333333333 72.0 70.0
30.021047397601276 110.66666666666667 111.0 110.0
40.02104739760128 146.0 146.0 146.0
50.02104739760128 184.66666666666666 185.0 184.0
60.02104739760128 223.33333333333334 224.0 223.0
70.02104739760128 260.0 261.0 259.0
80.02104739760128 298.6666666666667 299.0 298.0
90.02104739760128 338.6666666666667 339.0 338.0
100.02104739760128 376.6666666666667 377.0 376.0
110.02104739760128 416.0 416.0 416.0
120.02104739760128 455.0 455.0 455.0
130.02104739760128 491.3333333333333 492.0 490.0
140.02104739760128 531.0 532.0 530.0
150.02104739760128 567.0 567.0 567.0
160.02104739760128 607.3333333333334 608.0 606.0
170.02104739760128 645.0 646.0 644.0
180.02104739760128 684.3333333333334 685.0 684.0
190.02104739760128 724.0 724.0 724.0
200.02104739760128 763.6666666666666 764.0 763.0
210.02104739760128 800.3333333333334 801.0 799.0
220.02104739760128 837.6666666666666 838.0 837.0
230.02104739760128 877.3333333333334 878.0 877.0
240.02104739760128 915.6666666666666 916.0 915.0
250.02104739760128 951.6666666666666 952.0 951.0
260.02104739760125 991.0 992.0 990.0
270.02104739760125 1023.6666666666666 1024.0 1023.0
280.02104739760125 1067.3333333333333 1068.0 1067.0
290.02104739760125 1102.3333333333333 1103.0 1101.0
300.02104739760125 1141.6666666666667 1142.0 1141.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
