#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 91.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.030826769304695655 NaN NaN NaN
10.030826769304692 21.666666666666668 22.0 21.0
20.030826769304657 44.0 44.0 44.0
30.03082676930462 62.0 62.0 62.0
40.03082676930473 77.66666666666667 78.0 77.0
50.03082676930487 92.66666666666667 93.0 92.0
60.030826769305015 110.0 110.0 110.0
70.03082676930515 122.66666666666667 123.0 122.0
80.03082676930529 140.0 140.0 140.0
90.03082676930543 157.0 157.0 157.0
100.03082676930558 170.0 170.0 170.0
110.03082676930572 184.66666666666666 185.0 184.0
120.03082676930586 199.66666666666666 200.0 199.0
130.03082676930586 219.0 219.0 219.0
140.0308267693053 233.66666666666666 234.0 233.0
150.03082676930472 251.66666666666666 252.0 251.0
160.03082676930416 265.0 265.0 265.0
170.0308267693036 277.6666666666667 278.0 277.0
180.03082676930302 291.6666666666667 292.0 291.0
190.03082676930245 306.0 306.0 306.0
200.03082676930188 321.6666666666667 322.0 321.0
210.0308267693013 339.0 339.0 339.0
220.03082676930075 354.3333333333333 355.0 354.0
230.03082676930018 370.3333333333333 371.0 370.0
240.0308267692996 383.6666666666667 384.0 383.0
250.03082676929904 403.6666666666667 404.0 403.0
260.03082676929847 418.6666666666667 419.0 418.0
270.0308267692979 433.0 433.0 433.0
280.03082676929733 449.3333333333333 450.0 449.0
290.03082676929677 464.0 464.0 464.0
300.0308267692962 479.6666666666667 480.0 479.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
