#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 26.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.01540051810461356 NaN NaN NaN
10.015400518104611 35.0 36.0 34.0
20.015400518104578 76.66666666666667 77.0 76.0
30.015400518104542 112.0 113.0 111.0
40.01540051810465 152.66666666666666 154.0 152.0
50.01540051810479 192.33333333333334 193.0 191.0
60.01540051810493 232.0 232.0 232.0
70.01540051810507 272.0 272.0 272.0
80.01540051810521 311.6666666666667 312.0 311.0
90.01540051810535 349.6666666666667 351.0 347.0
100.0154005181055 390.6666666666667 392.0 389.0
110.01540051810564 427.3333333333333 428.0 427.0
120.01540051810578 469.3333333333333 470.0 469.0
130.01540051810576 508.6666666666667 509.0 508.0
140.0154005181052 548.0 549.0 547.0
150.01540051810463 585.6666666666666 586.0 585.0
160.01540051810406 625.6666666666666 626.0 625.0
170.0154005181035 660.6666666666666 663.0 657.0
180.01540051810292 699.6666666666666 700.0 699.0
190.01540051810235 736.6666666666666 737.0 736.0
200.01540051810179 776.3333333333334 777.0 776.0
210.01540051810122 813.0 813.0 813.0
220.01540051810065 851.3333333333334 852.0 851.0
230.01540051810008 889.6666666666666 890.0 889.0
240.0154005180995 930.0 931.0 929.0
250.01540051809894 970.3333333333334 971.0 970.0
260.0154005180984 1009.0 1010.0 1008.0
270.0154005180978 1048.6666666666667 1049.0 1048.0
280.01540051809724 1085.0 1085.0 1085.0
290.01540051809667 1124.0 1124.0 1124.0
300.0154005180961 1159.6666666666667 1161.0 1158.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
