#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 82.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02886189344390866 NaN NaN NaN
10.028861893443908 23.333333333333332 24.0 23.0
20.02886189344391 42.333333333333336 43.0 42.0
30.02886189344391 61.333333333333336 62.0 61.0
40.02886189344391 76.33333333333333 77.0 76.0
50.02886189344391 92.66666666666667 93.0 92.0
60.02886189344391 107.66666666666667 108.0 107.0
70.02886189344392 122.33333333333333 123.0 122.0
80.02886189344392 137.66666666666666 138.0 137.0
90.02886189344392 153.66666666666666 154.0 153.0
100.02886189344392 170.33333333333334 171.0 170.0
110.02886189344392 185.33333333333334 186.0 185.0
120.02886189344392 200.0 200.0 200.0
130.02886189344392 218.66666666666666 219.0 218.0
140.02886189344392 230.33333333333334 231.0 230.0
150.02886189344392 246.66666666666666 247.0 246.0
160.02886189344392 262.6666666666667 263.0 262.0
170.02886189344392 277.0 277.0 277.0
180.02886189344392 294.6666666666667 295.0 294.0
190.02886189344392 310.6666666666667 311.0 310.0
200.02886189344392 326.6666666666667 327.0 326.0
210.02886189344392 342.0 342.0 342.0
220.02886189344392 357.3333333333333 358.0 357.0
230.02886189344392 371.6666666666667 372.0 371.0
240.02886189344392 387.6666666666667 388.0 387.0
250.02886189344392 400.6666666666667 401.0 400.0
260.02886189344395 415.0 415.0 415.0
270.02886189344395 430.0 430.0 430.0
280.02886189344395 446.6666666666667 447.0 446.0
290.02886189344395 464.0 464.0 464.0
300.02886189344395 482.0 482.0 482.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
