#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 35.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.014570745724374178 NaN NaN NaN
10.014570745724372 39.0 39.0 39.0
20.01457074572434 79.0 79.0 79.0
30.014570745724303 119.0 119.0 119.0
40.01457074572441 159.0 159.0 159.0
50.014570745724555 199.0 199.0 199.0
60.0145707457247 239.0 239.0 239.0
70.01457074572484 279.0 279.0 279.0
80.01457074572498 319.0 319.0 319.0
90.01457074572512 359.0 359.0 359.0
100.01457074572527 399.0 399.0 399.0
110.01457074572541 439.0 439.0 439.0
120.01457074572555 479.0 479.0 479.0
130.01457074572554 519.0 519.0 519.0
140.01457074572497 559.0 559.0 559.0
150.0145707457244 599.0 599.0 599.0
160.01457074572383 639.0 639.0 639.0
170.01457074572326 679.0 679.0 679.0
180.0145707457227 719.0 719.0 719.0
190.01457074572212 759.0 759.0 759.0
200.01457074572156 799.0 799.0 799.0
210.014570745721 839.0 839.0 839.0
220.01457074572042 879.0 879.0 879.0
230.01457074571985 919.0 919.0 919.0
240.01457074571928 959.0 959.0 959.0
250.01457074571871 999.0 999.0 999.0
260.0145707457182 1039.0 1039.0 1039.0
270.0145707457176 1079.0 1079.0 1079.0
280.01457074571704 1119.0 1119.0 1119.0
290.01457074571647 1159.0 1159.0 1159.0
300.0145707457159 1199.0 1199.0 1199.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
