#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 10.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.006226412348341315 NaN NaN NaN
10.006226412348338 21.666666666666668 22.0 21.0
20.006226412348305 41.333333333333336 42.0 40.0
30.00622641234827 60.666666666666664 61.0 60.0
40.006226412348376 79.33333333333333 80.0 78.0
50.00622641234852 95.33333333333333 96.0 94.0
60.00622641234866 111.66666666666667 112.0 111.0
70.0062264123488 128.33333333333334 129.0 127.0
80.00622641234894 141.66666666666666 142.0 141.0
90.00622641234908 158.33333333333334 159.0 157.0
100.00622641234922 176.33333333333334 177.0 175.0
110.00622641234936 196.66666666666666 197.0 196.0
120.0062264123495 216.33333333333334 217.0 215.0
130.0062264123495 234.33333333333334 235.0 233.0
140.00622641234892 250.66666666666666 251.0 250.0
150.00622641234835 265.6666666666667 266.0 265.0
160.0062264123478 285.6666666666667 286.0 285.0
170.00622641234722 303.6666666666667 304.0 303.0
180.00622641234665 321.3333333333333 322.0 320.0
190.00622641234608 336.6666666666667 337.0 336.0
200.0062264123455 355.0 355.0 355.0
210.00622641234494 369.0 369.0 369.0
220.00622641234438 390.3333333333333 391.0 389.0
230.0062264123438 410.6666666666667 411.0 410.0
240.00622641234324 423.6666666666667 424.0 423.0
250.00622641234267 438.6666666666667 439.0 438.0
260.00622641234213 456.6666666666667 457.0 456.0
270.00622641234156 476.6666666666667 477.0 476.0
280.006226412341 494.6666666666667 495.0 494.0
290.0062264123404 511.6666666666667 512.0 511.0
300.00622641233986 525.6666666666666 526.0 525.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
