#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 29.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.035244290630760344 NaN NaN NaN
10.03524429063076 20.0 20.0 20.0
20.03524429063076 40.0 40.0 40.0
30.03524429063076 60.0 60.0 60.0
40.03524429063076 76.0 76.0 76.0
50.03524429063076 95.0 95.0 95.0
60.03524429063076 114.66666666666667 115.0 114.0
70.03524429063076 128.0 128.0 128.0
80.03524429063076 144.0 144.0 144.0
90.03524429063076 165.0 165.0 165.0
100.03524429063076 186.66666666666666 187.0 186.0
110.03524429063076 203.0 203.0 203.0
120.03524429063076 218.66666666666666 219.0 218.0
130.03524429063077 237.0 237.0 237.0
140.03524429063077 254.0 254.0 254.0
150.03524429063077 271.0 271.0 271.0
160.03524429063077 287.0 287.0 287.0
170.03524429063077 305.0 305.0 305.0
180.03524429063077 320.0 320.0 320.0
190.03524429063077 338.0 338.0 338.0
200.03524429063077 355.6666666666667 356.0 355.0
210.03524429063077 370.6666666666667 371.0 370.0
220.03524429063077 388.0 388.0 388.0
230.03524429063077 403.6666666666667 404.0 403.0
240.03524429063077 421.0 421.0 421.0
250.03524429063077 438.0 438.0 438.0
260.03524429063077 451.0 451.0 451.0
270.03524429063077 465.6666666666667 466.0 465.0
280.03524429063077 479.0 479.0 479.0
290.03524429063077 500.6666666666667 501.0 500.0
300.03524429063077 519.0 519.0 519.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
