#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 57.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.008772338965108734 NaN NaN NaN
10.008772338965109 21.666666666666668 22.0 21.0
20.00877233896511 43.333333333333336 44.0 43.0
30.00877233896511 60.333333333333336 61.0 60.0
40.00877233896511 77.0 77.0 77.0
50.00877233896511 94.33333333333333 95.0 94.0
60.00877233896511 110.0 110.0 110.0
70.00877233896512 121.66666666666667 122.0 121.0
80.00877233896512 137.0 137.0 137.0
90.00877233896512 153.0 153.0 153.0
100.00877233896512 167.66666666666666 168.0 167.0
110.00877233896512 180.33333333333334 181.0 180.0
120.00877233896512 198.33333333333334 199.0 198.0
130.00877233896512 214.0 214.0 214.0
140.00877233896512 232.33333333333334 233.0 232.0
150.00877233896512 248.0 248.0 248.0
160.00877233896512 262.6666666666667 263.0 262.0
170.00877233896512 276.6666666666667 277.0 276.0
180.00877233896512 292.3333333333333 293.0 292.0
190.00877233896512 309.0 309.0 309.0
200.00877233896512 324.3333333333333 325.0 324.0
210.00877233896512 340.0 340.0 340.0
220.00877233896512 357.0 357.0 357.0
230.00877233896512 374.3333333333333 375.0 374.0
240.00877233896512 390.6666666666667 391.0 390.0
250.00877233896512 404.6666666666667 405.0 404.0
260.0087723389651 423.0 423.0 423.0
270.0087723389651 438.0 438.0 438.0
280.0087723389651 455.3333333333333 456.0 455.0
290.0087723389651 469.6666666666667 470.0 469.0
300.0087723389651 485.3333333333333 486.0 485.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
