#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 13.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.009955407200951427 NaN NaN NaN
10.009955407200948 36.666666666666664 37.0 36.0
20.009955407200913 75.0 76.0 74.0
30.009955407200877 113.0 114.0 112.0
40.009955407200984 152.0 152.0 152.0
50.009955407201126 191.33333333333334 192.0 191.0
60.00995540720127 229.66666666666666 230.0 229.0
70.0099554072014 269.3333333333333 270.0 269.0
80.00995540720155 308.6666666666667 309.0 308.0
90.00995540720169 346.6666666666667 347.0 346.0
100.00995540720183 387.0 388.0 386.0
110.00995540720197 422.6666666666667 425.0 419.0
120.00995540720211 464.3333333333333 465.0 464.0
130.0099554072021 502.0 503.0 500.0
140.00995540720155 542.0 542.0 542.0
150.00995540720098 581.3333333333334 582.0 580.0
160.0099554072004 621.3333333333334 622.0 621.0
170.00995540719984 660.0 660.0 660.0
180.00995540719927 698.6666666666666 699.0 698.0
190.0099554071987 737.3333333333334 738.0 737.0
200.00995540719813 777.6666666666666 778.0 777.0
210.00995540719757 814.6666666666666 816.0 813.0
220.009955407197 855.0 855.0 855.0
230.00995540719643 893.0 894.0 891.0
240.00995540719586 933.3333333333334 934.0 932.0
250.0099554071953 972.6666666666666 973.0 972.0
260.00995540719475 1011.0 1012.0 1010.0
270.0099554071942 1050.3333333333333 1051.0 1050.0
280.0099554071936 1089.0 1090.0 1088.0
290.00995540719305 1127.3333333333333 1128.0 1127.0
300.0099554071925 1166.6666666666667 1167.0 1166.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
