#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 23.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02706834084675358 NaN NaN NaN
10.027068340846752 21.666666666666668 22.0 21.0
20.027068340846718 41.666666666666664 42.0 41.0
30.027068340846682 54.666666666666664 55.0 54.0
40.02706834084679 72.0 72.0 72.0
50.02706834084693 89.0 89.0 89.0
60.02706834084707 101.66666666666667 102.0 101.0
70.02706834084721 118.0 118.0 118.0
80.02706834084735 131.66666666666666 132.0 131.0
90.02706834084749 149.66666666666666 150.0 149.0
100.02706834084763 168.66666666666666 169.0 168.0
110.02706834084778 182.0 182.0 182.0
120.02706834084792 195.0 195.0 195.0
130.0270683408479 210.66666666666666 211.0 210.0
140.02706834084734 227.66666666666666 228.0 227.0
150.02706834084677 242.0 242.0 242.0
160.0270683408462 256.6666666666667 257.0 256.0
170.02706834084563 272.6666666666667 273.0 272.0
180.02706834084506 290.0 290.0 290.0
190.0270683408445 310.6666666666667 311.0 310.0
200.02706834084393 326.0 326.0 326.0
210.02706834084336 342.0 342.0 342.0
220.0270683408428 355.0 355.0 355.0
230.02706834084222 369.0 369.0 369.0
240.02706834084165 386.0 386.0 386.0
250.02706834084108 404.6666666666667 405.0 404.0
260.0270683408405 421.0 421.0 421.0
270.02706834083995 436.6666666666667 437.0 436.0
280.0270683408394 453.0 453.0 453.0
290.0270683408388 468.6666666666667 469.0 468.0
300.02706834083824 489.0 489.0 489.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
