#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 25.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.024538402707767703 NaN NaN NaN
10.024538402707766 37.666666666666664 38.0 37.0
20.02453840270773 77.66666666666667 78.0 77.0
30.024538402707694 117.66666666666667 118.0 117.0
40.024538402707805 157.66666666666666 158.0 157.0
50.02453840270795 197.66666666666666 198.0 197.0
60.02453840270809 237.66666666666666 238.0 237.0
70.02453840270823 276.6666666666667 277.0 276.0
80.02453840270837 316.6666666666667 317.0 316.0
90.02453840270852 356.6666666666667 357.0 356.0
100.02453840270866 396.6666666666667 397.0 396.0
110.0245384027088 436.6666666666667 437.0 436.0
120.02453840270894 476.6666666666667 477.0 476.0
130.02453840270894 516.6666666666666 517.0 516.0
140.02453840270837 555.6666666666666 556.0 555.0
150.0245384027078 595.6666666666666 596.0 595.0
160.02453840270724 635.6666666666666 636.0 635.0
170.02453840270667 675.6666666666666 676.0 675.0
180.0245384027061 715.6666666666666 716.0 715.0
190.02453840270553 755.6666666666666 756.0 755.0
200.02453840270496 795.6666666666666 796.0 795.0
210.0245384027044 835.6666666666666 836.0 835.0
220.02453840270383 875.6666666666666 876.0 875.0
230.02453840270326 915.6666666666666 916.0 915.0
240.0245384027027 955.6666666666666 956.0 955.0
250.02453840270212 995.6666666666666 996.0 995.0
260.0245384027016 1035.6666666666667 1036.0 1035.0
270.024538402701 1075.6666666666667 1076.0 1075.0
280.02453840270044 1115.6666666666667 1116.0 1115.0
290.0245384026999 1155.6666666666667 1156.0 1155.0
300.0245384026993 1195.6666666666667 1196.0 1195.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
