#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 75.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.029798424789902134 NaN NaN NaN
10.029798424789902 34.0 34.0 34.0
20.029798424789902 74.33333333333333 75.0 74.0
30.029798424789902 114.66666666666667 115.0 114.0
40.0297984247899 152.0 153.0 150.0
50.0297984247899 193.66666666666666 194.0 193.0
60.0297984247899 230.33333333333334 231.0 229.0
70.0297984247899 270.0 271.0 269.0
80.0297984247899 306.6666666666667 307.0 306.0
90.0297984247899 342.6666666666667 343.0 342.0
100.0297984247899 380.3333333333333 381.0 379.0
110.0297984247899 423.0 423.0 423.0
120.0297984247899 462.6666666666667 463.0 462.0
130.0297984247899 502.0 502.0 502.0
140.0297984247899 541.3333333333334 542.0 541.0
150.0297984247899 579.6666666666666 580.0 579.0
160.0297984247899 618.0 619.0 617.0
170.0297984247899 657.0 658.0 656.0
180.0297984247899 696.0 696.0 696.0
190.0297984247899 734.6666666666666 735.0 734.0
200.0297984247899 772.6666666666666 773.0 772.0
210.0297984247899 811.3333333333334 812.0 810.0
220.0297984247899 851.3333333333334 852.0 851.0
230.0297984247899 888.6666666666666 890.0 887.0
240.0297984247899 925.0 926.0 924.0
250.0297984247899 966.3333333333334 967.0 966.0
260.0297984247899 1005.6666666666666 1006.0 1005.0
270.0297984247899 1043.6666666666667 1044.0 1043.0
280.0297984247899 1081.6666666666667 1082.0 1081.0
290.0297984247899 1118.3333333333333 1119.0 1118.0
300.0297984247899 1153.0 1154.0 1151.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
