#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 56.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.05734996489158624 NaN NaN NaN
10.057349964891584 37.666666666666664 38.0 37.0
20.05734996489155 77.66666666666667 78.0 77.0
30.057349964891515 117.66666666666667 118.0 117.0
40.05734996489162 157.66666666666666 158.0 157.0
50.05734996489176 197.66666666666666 198.0 197.0
60.057349964891905 237.66666666666666 238.0 237.0
70.05734996489204 277.6666666666667 278.0 277.0
80.05734996489218 317.6666666666667 318.0 317.0
90.05734996489232 357.6666666666667 358.0 357.0
100.05734996489247 397.6666666666667 398.0 397.0
110.05734996489261 437.6666666666667 438.0 437.0
120.05734996489275 477.6666666666667 478.0 477.0
130.05734996489275 517.6666666666666 518.0 517.0
140.05734996489218 557.6666666666666 558.0 557.0
150.0573499648916 597.6666666666666 598.0 597.0
160.05734996489105 637.6666666666666 638.0 637.0
170.05734996489048 677.6666666666666 678.0 677.0
180.0573499648899 717.6666666666666 718.0 717.0
190.05734996488934 757.6666666666666 758.0 757.0
200.05734996488877 797.6666666666666 798.0 797.0
210.0573499648882 837.6666666666666 838.0 837.0
220.05734996488763 877.6666666666666 878.0 877.0
230.05734996488707 917.6666666666666 918.0 917.0
240.0573499648865 957.6666666666666 958.0 957.0
250.05734996488593 997.6666666666666 998.0 997.0
260.05734996488536 1037.6666666666667 1038.0 1037.0
270.0573499648848 1077.6666666666667 1078.0 1077.0
280.0573499648842 1117.6666666666667 1118.0 1117.0
290.05734996488366 1157.6666666666667 1158.0 1157.0
300.0573499648831 1197.6666666666667 1198.0 1197.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
