#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 17.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
9.12951403644735E-4 NaN NaN NaN
10.000912951403642 35.333333333333336 36.0 35.0
20.000912951403606 75.33333333333333 76.0 75.0
30.00091295140357 115.33333333333333 116.0 115.0
40.00091295140368 155.33333333333334 156.0 155.0
50.00091295140382 195.33333333333334 196.0 195.0
60.00091295140396 234.33333333333334 235.0 234.0
70.0009129514041 274.3333333333333 275.0 274.0
80.00091295140425 314.3333333333333 315.0 314.0
90.00091295140439 353.3333333333333 354.0 353.0
100.00091295140453 393.3333333333333 394.0 393.0
110.00091295140467 433.3333333333333 434.0 433.0
120.00091295140481 473.3333333333333 474.0 473.0
130.0009129514048 512.3333333333334 513.0 512.0
140.00091295140425 551.3333333333334 552.0 551.0
150.00091295140368 591.3333333333334 592.0 591.0
160.0009129514031 631.3333333333334 632.0 631.0
170.00091295140254 671.3333333333334 672.0 671.0
180.00091295140197 711.3333333333334 712.0 711.0
190.0009129514014 751.3333333333334 752.0 751.0
200.00091295140084 791.3333333333334 792.0 791.0
210.00091295140027 831.3333333333334 832.0 831.0
220.0009129513997 871.3333333333334 872.0 871.0
230.00091295139913 910.3333333333334 911.0 910.0
240.00091295139856 950.3333333333334 951.0 950.0
250.000912951398 990.3333333333334 991.0 990.0
260.0009129513974 1030.3333333333333 1031.0 1030.0
270.00091295139686 1070.3333333333333 1071.0 1070.0
280.0009129513963 1110.3333333333333 1111.0 1110.0
290.0009129513957 1150.3333333333333 1151.0 1150.0
300.00091295139515 1190.3333333333333 1191.0 1190.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
