#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 93.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02008400922107163 NaN NaN NaN
10.020084009221069 23.0 23.0 23.0
20.020084009221033 43.333333333333336 44.0 43.0
30.020084009220998 61.0 61.0 61.0
40.02008400922111 80.0 80.0 80.0
50.02008400922125 96.33333333333333 97.0 96.0
60.02008400922139 114.0 114.0 114.0
70.02008400922153 128.33333333333334 129.0 128.0
80.02008400922168 142.0 142.0 142.0
90.02008400922182 161.0 161.0 161.0
100.02008400922196 178.33333333333334 179.0 178.0
110.0200840092221 191.33333333333334 192.0 191.0
120.02008400922224 209.0 209.0 209.0
130.02008400922224 225.0 225.0 225.0
140.02008400922168 237.33333333333334 238.0 237.0
150.0200840092211 252.0 252.0 252.0
160.02008400922054 269.0 269.0 269.0
170.02008400921997 281.0 281.0 281.0
180.0200840092194 296.0 296.0 296.0
190.02008400921883 310.3333333333333 311.0 310.0
200.02008400921827 322.3333333333333 323.0 322.0
210.0200840092177 340.3333333333333 341.0 340.0
220.02008400921713 353.0 353.0 353.0
230.02008400921656 371.0 371.0 371.0
240.020084009216 387.0 387.0 387.0
250.02008400921542 403.3333333333333 404.0 403.0
260.0200840092149 420.0 420.0 420.0
270.0200840092143 434.3333333333333 435.0 434.0
280.02008400921375 449.3333333333333 450.0 449.0
290.0200840092132 463.0 463.0 463.0
300.0200840092126 478.0 478.0 478.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
