#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 88.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.012014949388067775 NaN NaN NaN
10.012014949388066 38.333333333333336 39.0 38.0
20.012014949388032 78.33333333333333 79.0 78.0
30.012014949387996 117.33333333333333 118.0 117.0
40.0120149493881 157.33333333333334 158.0 157.0
50.012014949388245 197.33333333333334 198.0 197.0
60.01201494938839 237.33333333333334 238.0 237.0
70.01201494938853 277.3333333333333 278.0 277.0
80.01201494938867 316.3333333333333 317.0 316.0
90.01201494938881 356.3333333333333 357.0 356.0
100.01201494938896 396.3333333333333 397.0 396.0
110.0120149493891 436.3333333333333 437.0 436.0
120.01201494938924 476.3333333333333 477.0 476.0
130.01201494938923 516.3333333333334 517.0 516.0
140.01201494938866 556.3333333333334 557.0 556.0
150.0120149493881 596.0 596.0 596.0
160.01201494938752 634.3333333333334 635.0 634.0
170.01201494938695 674.3333333333334 675.0 674.0
180.01201494938638 714.3333333333334 715.0 714.0
190.01201494938582 753.3333333333334 754.0 753.0
200.01201494938525 792.3333333333334 793.0 792.0
210.01201494938468 832.3333333333334 833.0 832.0
220.0120149493841 872.3333333333334 873.0 872.0
230.01201494938354 912.3333333333334 913.0 912.0
240.01201494938297 952.3333333333334 953.0 952.0
250.0120149493824 992.3333333333334 993.0 992.0
260.01201494938186 1031.3333333333333 1032.0 1031.0
270.0120149493813 1070.3333333333333 1071.0 1070.0
280.0120149493807 1110.3333333333333 1111.0 1110.0
290.01201494938016 1150.3333333333333 1151.0 1150.0
300.0120149493796 1190.3333333333333 1191.0 1190.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
