#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 44.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.04874760232272107 NaN NaN NaN
10.04874760232272 21.333333333333332 22.0 21.0
20.04874760232272 40.333333333333336 41.0 40.0
30.04874760232272 57.333333333333336 58.0 57.0
40.04874760232272 75.33333333333333 76.0 75.0
50.04874760232272 92.0 92.0 92.0
60.04874760232272 107.33333333333333 108.0 107.0
70.04874760232272 123.33333333333333 124.0 123.0
80.04874760232272 137.33333333333334 138.0 137.0
90.04874760232272 152.66666666666666 154.0 152.0
100.04874760232272 167.33333333333334 168.0 167.0
110.04874760232272 182.0 182.0 182.0
120.04874760232272 198.33333333333334 199.0 198.0
130.04874760232272 212.0 212.0 212.0
140.04874760232272 225.33333333333334 226.0 225.0
150.04874760232272 238.66666666666666 240.0 238.0
160.04874760232272 256.0 256.0 256.0
170.04874760232272 269.3333333333333 270.0 269.0
180.04874760232272 284.0 284.0 284.0
190.04874760232272 296.6666666666667 298.0 296.0
200.04874760232272 312.3333333333333 313.0 312.0
210.04874760232272 329.0 329.0 329.0
220.04874760232272 341.6666666666667 343.0 341.0
230.04874760232272 360.0 360.0 360.0
240.04874760232272 377.3333333333333 378.0 377.0
250.04874760232272 391.6666666666667 393.0 391.0
260.0487476023227 409.3333333333333 410.0 409.0
270.0487476023227 422.0 422.0 422.0
280.0487476023227 438.3333333333333 439.0 438.0
290.0487476023227 451.3333333333333 452.0 451.0
300.0487476023227 468.3333333333333 469.0 468.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
