#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 14.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02530330271513273 NaN NaN NaN
10.025303302715132 36.0 36.0 36.0
20.02530330271513 73.0 73.0 73.0
30.02530330271513 110.0 110.0 110.0
40.02530330271513 147.0 147.0 147.0
50.02530330271513 187.0 188.0 186.0
60.02530330271513 223.66666666666666 225.0 222.0
70.02530330271513 263.3333333333333 264.0 263.0
80.02530330271513 302.0 302.0 302.0
90.02530330271513 341.6666666666667 342.0 341.0
100.02530330271513 381.0 381.0 381.0
110.02530330271513 419.6666666666667 420.0 419.0
120.02530330271513 458.0 458.0 458.0
130.02530330271514 499.0 499.0 499.0
140.02530330271514 539.0 539.0 539.0
150.02530330271514 577.0 577.0 577.0
160.02530330271514 614.0 614.0 614.0
170.02530330271514 651.6666666666666 652.0 651.0
180.02530330271514 691.0 692.0 690.0
190.02530330271514 727.3333333333334 728.0 727.0
200.02530330271514 764.6666666666666 765.0 764.0
210.02530330271514 803.3333333333334 804.0 803.0
220.02530330271514 840.6666666666666 841.0 840.0
230.02530330271514 881.0 882.0 880.0
240.02530330271514 920.6666666666666 921.0 920.0
250.02530330271514 958.3333333333334 959.0 958.0
260.02530330271514 996.0 996.0 996.0
270.02530330271514 1033.0 1034.0 1031.0
280.02530330271514 1070.0 1070.0 1070.0
290.02530330271514 1107.3333333333333 1108.0 1106.0
300.02530330271514 1146.0 1146.0 1146.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
