#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 28.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.043680659303730884 NaN NaN NaN
10.043680659303732 38.333333333333336 39.0 38.0
20.04368065930373 78.33333333333333 79.0 78.0
30.04368065930373 118.33333333333333 119.0 118.0
40.04368065930373 158.33333333333334 159.0 158.0
50.04368065930373 198.33333333333334 199.0 198.0
60.04368065930373 238.33333333333334 239.0 238.0
70.04368065930373 278.3333333333333 279.0 278.0
80.04368065930373 318.3333333333333 319.0 318.0
90.04368065930373 358.3333333333333 359.0 358.0
100.04368065930373 398.3333333333333 399.0 398.0
110.04368065930373 438.3333333333333 439.0 438.0
120.04368065930373 478.3333333333333 479.0 478.0
130.04368065930373 518.3333333333334 519.0 518.0
140.04368065930373 558.3333333333334 559.0 558.0
150.04368065930373 598.3333333333334 599.0 598.0
160.04368065930373 638.3333333333334 639.0 638.0
170.04368065930373 678.3333333333334 679.0 678.0
180.04368065930373 718.3333333333334 719.0 718.0
190.04368065930373 758.3333333333334 759.0 758.0
200.04368065930373 798.3333333333334 799.0 798.0
210.04368065930373 838.3333333333334 839.0 838.0
220.04368065930373 878.3333333333334 879.0 878.0
230.04368065930373 918.3333333333334 919.0 918.0
240.04368065930373 958.3333333333334 959.0 958.0
250.04368065930373 998.3333333333334 999.0 998.0
260.04368065930373 1038.3333333333333 1039.0 1038.0
270.04368065930373 1078.3333333333333 1079.0 1078.0
280.04368065930373 1118.3333333333333 1119.0 1118.0
290.04368065930373 1158.3333333333333 1159.0 1158.0
300.04368065930373 1198.3333333333333 1199.0 1198.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
