#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 95.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.027637000655643097 NaN NaN NaN
10.027637000655641 38.0 38.0 38.0
20.027637000655606 74.66666666666667 75.0 74.0
30.02763700065557 113.66666666666667 114.0 113.0
40.02763700065568 151.66666666666666 152.0 151.0
50.02763700065582 188.0 188.0 188.0
60.027637000655965 227.33333333333334 228.0 227.0
70.0276370006561 267.6666666666667 268.0 267.0
80.02763700065624 307.6666666666667 309.0 306.0
90.02763700065638 347.0 348.0 346.0
100.02763700065653 383.0 383.0 383.0
110.02763700065667 423.0 423.0 423.0
120.02763700065681 462.0 463.0 461.0
130.0276370006568 502.0 502.0 502.0
140.02763700065623 541.0 541.0 541.0
150.02763700065566 579.3333333333334 580.0 578.0
160.0276370006551 618.3333333333334 619.0 618.0
170.02763700065452 658.6666666666666 659.0 658.0
180.02763700065395 694.0 694.0 694.0
190.02763700065339 734.3333333333334 735.0 734.0
200.02763700065282 774.3333333333334 775.0 774.0
210.02763700065225 813.3333333333334 814.0 813.0
220.02763700065168 851.6666666666666 852.0 851.0
230.0276370006511 889.3333333333334 890.0 888.0
240.02763700065054 931.0 931.0 931.0
250.02763700064997 968.6666666666666 969.0 968.0
260.0276370006494 1006.0 1006.0 1006.0
270.02763700064884 1045.3333333333333 1046.0 1044.0
280.02763700064827 1083.3333333333333 1084.0 1083.0
290.0276370006477 1123.0 1124.0 1122.0
300.02763700064713 1160.0 1161.0 1158.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
