#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 49.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.009560399054880575 NaN NaN NaN
10.009560399054878 38.666666666666664 39.0 38.0
20.009560399054845 78.66666666666667 79.0 78.0
30.00956039905481 118.66666666666667 119.0 118.0
40.00956039905492 158.66666666666666 159.0 158.0
50.00956039905506 198.66666666666666 199.0 198.0
60.009560399055204 238.66666666666666 239.0 238.0
70.00956039905535 278.6666666666667 279.0 278.0
80.00956039905549 318.6666666666667 319.0 318.0
90.00956039905563 358.6666666666667 359.0 358.0
100.00956039905577 398.6666666666667 399.0 398.0
110.00956039905591 438.6666666666667 439.0 438.0
120.00956039905606 478.6666666666667 479.0 478.0
130.00956039905606 518.6666666666666 519.0 518.0
140.0095603990555 558.6666666666666 559.0 558.0
150.00956039905492 598.6666666666666 599.0 598.0
160.00956039905435 638.6666666666666 639.0 638.0
170.00956039905378 678.6666666666666 679.0 678.0
180.0095603990532 718.6666666666666 719.0 718.0
190.00956039905265 758.6666666666666 759.0 758.0
200.00956039905208 798.6666666666666 799.0 798.0
210.0095603990515 838.6666666666666 839.0 838.0
220.00956039905094 878.6666666666666 879.0 878.0
230.00956039905037 918.6666666666666 919.0 918.0
240.0095603990498 958.6666666666666 959.0 958.0
250.00956039904924 998.6666666666666 999.0 998.0
260.00956039904867 1038.6666666666667 1039.0 1038.0
270.0095603990481 1078.6666666666667 1079.0 1078.0
280.00956039904753 1118.6666666666667 1119.0 1118.0
290.00956039904696 1158.6666666666667 1159.0 1158.0
300.0095603990464 1198.6666666666667 1199.0 1198.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
