#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 18.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.03470147632990637 NaN NaN NaN
10.034701476329904 23.0 23.0 23.0
20.034701476329868 42.0 42.0 42.0
30.034701476329833 60.0 60.0 60.0
40.03470147632994 76.66666666666667 77.0 76.0
50.034701476330085 95.66666666666667 96.0 95.0
60.03470147633023 111.0 111.0 111.0
70.03470147633037 124.0 124.0 124.0
80.03470147633051 138.66666666666666 139.0 138.0
90.03470147633065 156.0 156.0 156.0
100.0347014763308 172.66666666666666 173.0 172.0
110.03470147633094 190.66666666666666 191.0 190.0
120.03470147633108 207.66666666666666 208.0 207.0
130.03470147633107 222.66666666666666 223.0 222.0
140.0347014763305 239.0 239.0 239.0
150.03470147632993 253.0 253.0 253.0
160.03470147632936 269.0 269.0 269.0
170.0347014763288 281.0 281.0 281.0
180.03470147632822 299.0 299.0 299.0
190.03470147632765 315.0 315.0 315.0
200.0347014763271 330.0 330.0 330.0
210.03470147632652 346.6666666666667 347.0 346.0
220.03470147632595 358.6666666666667 359.0 358.0
230.03470147632538 375.6666666666667 376.0 375.0
240.0347014763248 389.0 389.0 389.0
250.03470147632424 402.0 402.0 402.0
260.0347014763237 419.6666666666667 420.0 419.0
270.0347014763231 436.6666666666667 437.0 436.0
280.03470147632254 450.6666666666667 451.0 450.0
290.03470147632197 467.6666666666667 468.0 467.0
300.0347014763214 480.0 480.0 480.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
