#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 51.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.016861508943742387 NaN NaN NaN
10.016861508943743 22.0 22.0 22.0
20.01686150894374 41.0 41.0 41.0
30.01686150894374 60.0 60.0 60.0
40.01686150894374 78.33333333333333 79.0 77.0
50.01686150894374 96.0 96.0 96.0
60.01686150894374 111.66666666666667 112.0 111.0
70.01686150894375 125.66666666666667 126.0 125.0
80.01686150894375 143.66666666666666 144.0 143.0
90.01686150894375 160.66666666666666 161.0 160.0
100.01686150894375 176.66666666666666 177.0 176.0
110.01686150894375 194.0 194.0 194.0
120.01686150894375 208.33333333333334 209.0 207.0
130.01686150894375 225.66666666666666 226.0 225.0
140.01686150894375 242.0 242.0 242.0
150.01686150894375 260.6666666666667 261.0 260.0
160.01686150894375 277.6666666666667 278.0 277.0
170.01686150894375 293.0 293.0 293.0
180.01686150894375 309.6666666666667 310.0 309.0
190.01686150894375 327.6666666666667 328.0 327.0
200.01686150894375 345.0 345.0 345.0
210.01686150894375 364.6666666666667 365.0 364.0
220.01686150894375 385.6666666666667 386.0 385.0
230.01686150894375 404.6666666666667 405.0 404.0
240.01686150894375 422.6666666666667 423.0 422.0
250.01686150894375 439.6666666666667 440.0 439.0
260.01686150894375 455.6666666666667 456.0 455.0
270.01686150894375 471.0 471.0 471.0
280.01686150894375 490.3333333333333 491.0 489.0
290.01686150894375 507.0 507.0 507.0
300.01686150894375 523.0 523.0 523.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
