#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 54.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.030772264690987327 NaN NaN NaN
10.030772264690984 22.0 22.0 22.0
20.03077226469095 42.0 42.0 42.0
30.030772264690913 60.0 60.0 60.0
40.030772264691024 76.0 76.0 76.0
50.030772264691166 90.0 90.0 90.0
60.03077226469131 107.0 107.0 107.0
70.03077226469145 123.0 123.0 123.0
80.03077226469159 140.0 140.0 140.0
90.03077226469173 158.0 158.0 158.0
100.03077226469188 175.0 175.0 175.0
110.03077226469202 190.0 190.0 190.0
120.03077226469216 200.0 200.0 200.0
130.03077226469216 215.0 215.0 215.0
140.0307722646916 229.0 229.0 229.0
150.03077226469102 245.0 245.0 245.0
160.03077226469046 261.0 261.0 261.0
170.0307722646899 277.0 277.0 277.0
180.03077226468932 292.0 292.0 292.0
190.03077226468875 306.0 306.0 306.0
200.03077226468818 321.0 321.0 321.0
210.0307722646876 339.0 339.0 339.0
220.03077226468704 355.0 355.0 355.0
230.03077226468648 370.0 370.0 370.0
240.0307722646859 389.0 389.0 389.0
250.03077226468534 402.0 402.0 402.0
260.0307722646848 417.0 417.0 417.0
270.03077226468423 436.0 436.0 436.0
280.03077226468366 453.0 453.0 453.0
290.0307722646831 469.0 469.0 469.0
300.0307722646825 482.0 482.0 482.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
