#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 63.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.013709040851433629 NaN NaN NaN
10.013709040851431 33.666666666666664 34.0 33.0
20.013709040851396 74.0 75.0 73.0
30.01370904085136 111.66666666666667 112.0 111.0
40.01370904085147 149.66666666666666 150.0 149.0
50.01370904085161 190.0 190.0 190.0
60.01370904085175 228.33333333333334 229.0 228.0
70.0137090408519 267.6666666666667 268.0 267.0
80.01370904085204 305.0 305.0 305.0
90.01370904085218 345.0 346.0 344.0
100.01370904085232 384.0 385.0 383.0
110.01370904085246 421.3333333333333 422.0 421.0
120.0137090408526 461.0 462.0 460.0
130.0137090408526 501.0 502.0 499.0
140.01370904085204 542.0 543.0 541.0
150.01370904085147 576.6666666666666 577.0 576.0
160.0137090408509 615.6666666666666 616.0 615.0
170.01370904085033 652.3333333333334 653.0 652.0
180.01370904084976 690.6666666666666 691.0 690.0
190.0137090408492 730.0 730.0 730.0
200.01370904084862 769.3333333333334 770.0 768.0
210.01370904084806 808.6666666666666 809.0 808.0
220.0137090408475 847.6666666666666 848.0 847.0
230.01370904084692 888.0 889.0 887.0
240.01370904084635 928.0 929.0 927.0
250.01370904084578 966.3333333333334 967.0 965.0
260.01370904084524 1006.0 1006.0 1006.0
270.0137090408447 1046.3333333333333 1047.0 1046.0
280.0137090408441 1083.6666666666667 1084.0 1083.0
290.01370904084354 1121.3333333333333 1122.0 1121.0
300.01370904084297 1161.0 1161.0 1161.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
