#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 36.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.01641603234323665 NaN NaN NaN
10.016416032343233 38.666666666666664 39.0 38.0
20.016416032343198 78.66666666666667 79.0 78.0
30.016416032343162 118.66666666666667 119.0 118.0
40.01641603234327 158.66666666666666 159.0 158.0
50.016416032343415 198.66666666666666 199.0 198.0
60.01641603234356 238.66666666666666 239.0 238.0
70.0164160323437 278.6666666666667 279.0 278.0
80.01641603234384 318.6666666666667 319.0 318.0
90.01641603234398 358.6666666666667 359.0 358.0
100.01641603234413 398.6666666666667 399.0 398.0
110.01641603234427 438.6666666666667 439.0 438.0
120.01641603234441 478.6666666666667 479.0 478.0
130.0164160323444 518.6666666666666 519.0 518.0
140.01641603234384 558.6666666666666 559.0 558.0
150.01641603234327 598.6666666666666 599.0 598.0
160.0164160323427 638.6666666666666 639.0 638.0
170.01641603234214 678.6666666666666 679.0 678.0
180.01641603234157 718.6666666666666 719.0 718.0
190.016416032341 758.6666666666666 759.0 758.0
200.01641603234043 798.6666666666666 799.0 798.0
210.01641603233986 838.6666666666666 839.0 838.0
220.0164160323393 878.6666666666666 879.0 878.0
230.01641603233873 918.6666666666666 919.0 918.0
240.01641603233816 958.6666666666666 959.0 958.0
250.0164160323376 998.6666666666666 999.0 998.0
260.016416032337 1038.6666666666667 1039.0 1038.0
270.01641603233645 1078.6666666666667 1079.0 1078.0
280.0164160323359 1118.6666666666667 1119.0 1118.0
290.0164160323353 1158.6666666666667 1159.0 1158.0
300.01641603233475 1198.6666666666667 1199.0 1198.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
