#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 63.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.013709040851433629 NaN NaN NaN
10.013709040851431 21.0 21.0 21.0
20.013709040851396 40.0 40.0 40.0
30.01370904085136 58.333333333333336 59.0 58.0
40.01370904085147 74.33333333333333 75.0 74.0
50.01370904085161 89.33333333333333 90.0 89.0
60.01370904085175 105.33333333333333 106.0 105.0
70.0137090408519 123.33333333333333 124.0 123.0
80.01370904085204 140.33333333333334 141.0 140.0
90.01370904085218 155.33333333333334 156.0 155.0
100.01370904085232 173.33333333333334 174.0 173.0
110.01370904085246 187.0 187.0 187.0
120.0137090408526 201.33333333333334 202.0 201.0
130.0137090408526 216.33333333333334 217.0 216.0
140.01370904085204 233.0 233.0 233.0
150.01370904085147 249.33333333333334 250.0 249.0
160.0137090408509 265.3333333333333 266.0 265.0
170.01370904085033 285.0 285.0 285.0
180.01370904084976 299.0 299.0 299.0
190.0137090408492 314.0 314.0 314.0
200.01370904084862 328.3333333333333 329.0 328.0
210.01370904084806 345.3333333333333 346.0 345.0
220.0137090408475 364.3333333333333 365.0 364.0
230.01370904084692 378.3333333333333 379.0 378.0
240.01370904084635 394.0 394.0 394.0
250.01370904084578 407.3333333333333 408.0 407.0
260.01370904084524 421.0 421.0 421.0
270.0137090408447 437.3333333333333 438.0 437.0
280.0137090408441 452.3333333333333 453.0 452.0
290.01370904084354 469.3333333333333 470.0 469.0
300.01370904084297 486.0 486.0 486.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
