#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 90.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.01617547359899323 NaN NaN NaN
10.01617547359899 22.0 23.0 21.0
20.016175473598956 42.0 42.0 42.0
30.01617547359892 57.666666666666664 58.0 57.0
40.01617547359903 77.0 78.0 76.0
50.01617547359917 95.33333333333333 96.0 95.0
60.01617547359931 113.66666666666667 114.0 113.0
70.01617547359945 130.0 131.0 129.0
80.01617547359959 146.33333333333334 147.0 146.0
90.01617547359973 157.66666666666666 158.0 157.0
100.01617547359987 175.66666666666666 176.0 175.0
110.01617547360001 188.66666666666666 189.0 188.0
120.01617547360016 203.0 203.0 203.0
130.01617547360016 216.66666666666666 217.0 216.0
140.0161754735996 231.66666666666666 232.0 231.0
150.01617547359902 245.66666666666666 246.0 245.0
160.01617547359845 263.0 263.0 263.0
170.01617547359788 274.6666666666667 275.0 274.0
180.01617547359731 289.0 289.0 289.0
190.01617547359675 303.6666666666667 304.0 303.0
200.01617547359618 317.0 318.0 316.0
210.0161754735956 333.0 334.0 332.0
220.01617547359504 352.0 353.0 351.0
230.01617547359447 364.6666666666667 365.0 364.0
240.0161754735939 381.0 381.0 381.0
250.01617547359334 398.0 399.0 397.0
260.0161754735928 411.0 411.0 411.0
270.0161754735922 428.0 429.0 427.0
280.01617547359166 442.0 442.0 442.0
290.0161754735911 461.0 462.0 460.0
300.0161754735905 477.0 477.0 477.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
