#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 3.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
3.2719238427332266E-4 NaN NaN NaN
10.00032719238427 35.333333333333336 36.0 35.0
20.000327192384237 72.33333333333333 73.0 72.0
30.0003271923842 110.33333333333333 111.0 110.0
40.00032719238431 149.33333333333334 150.0 149.0
50.000327192384454 184.66666666666666 185.0 184.0
60.000327192384596 226.66666666666666 227.0 226.0
70.00032719238473 263.6666666666667 264.0 263.0
80.00032719238487 301.6666666666667 302.0 301.0
90.00032719238501 340.6666666666667 341.0 340.0
100.00032719238516 378.3333333333333 379.0 378.0
110.0003271923853 418.6666666666667 419.0 418.0
120.00032719238544 457.6666666666667 458.0 457.0
130.00032719238544 496.3333333333333 497.0 495.0
140.00032719238487 536.3333333333334 537.0 536.0
150.0003271923843 576.0 577.0 575.0
160.00032719238374 614.3333333333334 615.0 613.0
170.00032719238317 650.6666666666666 651.0 650.0
180.0003271923826 688.3333333333334 689.0 688.0
190.00032719238203 729.0 729.0 729.0
200.00032719238146 769.0 770.0 768.0
210.0003271923809 806.0 806.0 806.0
220.00032719238033 844.6666666666666 845.0 844.0
230.00032719237976 885.0 885.0 885.0
240.0003271923792 926.6666666666666 927.0 926.0
250.00032719237862 964.0 964.0 964.0
260.00032719237805 1005.3333333333334 1006.0 1005.0
270.0003271923775 1045.0 1046.0 1044.0
280.0003271923769 1085.0 1085.0 1085.0
290.00032719237635 1122.6666666666667 1124.0 1121.0
300.0003271923758 1160.6666666666667 1161.0 1160.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
