#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 16.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.031169920428942177 NaN NaN NaN
10.031169920428942 20.666666666666668 21.0 20.0
20.031169920428944 40.0 40.0 40.0
30.031169920428944 57.0 57.0 57.0
40.031169920428944 74.0 74.0 74.0
50.031169920428944 89.66666666666667 90.0 89.0
60.031169920428944 107.66666666666667 108.0 107.0
70.03116992042894 120.66666666666667 121.0 120.0
80.03116992042894 136.0 136.0 136.0
90.03116992042894 151.0 151.0 151.0
100.03116992042894 166.66666666666666 167.0 166.0
110.03116992042894 183.66666666666666 184.0 183.0
120.03116992042894 199.0 199.0 199.0
130.03116992042894 213.66666666666666 214.0 213.0
140.03116992042894 231.66666666666666 232.0 231.0
150.03116992042894 246.0 246.0 246.0
160.03116992042894 259.6666666666667 260.0 259.0
170.03116992042894 279.0 279.0 279.0
180.03116992042894 293.0 293.0 293.0
190.03116992042894 306.6666666666667 307.0 306.0
200.03116992042894 322.0 322.0 322.0
210.03116992042894 341.0 341.0 341.0
220.03116992042894 355.6666666666667 356.0 355.0
230.03116992042894 370.6666666666667 371.0 370.0
240.03116992042894 386.0 386.0 386.0
250.03116992042894 400.0 400.0 400.0
260.03116992042897 415.6666666666667 416.0 415.0
270.03116992042897 432.6666666666667 433.0 432.0
280.03116992042897 450.6666666666667 451.0 450.0
290.03116992042897 464.0 464.0 464.0
300.03116992042897 478.6666666666667 479.0 478.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
