#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 37.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.01499831970275145 NaN NaN NaN
10.014998319702748 37.0 38.0 36.0
20.014998319702713 77.0 78.0 76.0
30.014998319702677 117.0 118.0 116.0
40.014998319702784 157.0 158.0 156.0
50.014998319702926 197.0 198.0 196.0
60.01499831970307 237.0 238.0 236.0
70.01499831970321 277.0 278.0 276.0
80.01499831970335 317.0 318.0 316.0
90.0149983197035 357.0 358.0 356.0
100.01499831970364 397.0 398.0 396.0
110.01499831970378 437.0 438.0 436.0
120.01499831970392 477.0 478.0 476.0
130.01499831970392 517.0 518.0 516.0
140.01499831970335 557.0 558.0 556.0
150.01499831970278 597.0 598.0 596.0
160.01499831970222 637.0 638.0 636.0
170.01499831970165 677.0 678.0 676.0
180.01499831970108 717.0 718.0 716.0
190.0149983197005 757.0 758.0 756.0
200.01499831969994 797.0 798.0 796.0
210.01499831969937 837.0 838.0 836.0
220.0149983196988 877.0 878.0 876.0
230.01499831969824 917.0 918.0 916.0
240.01499831969767 957.0 958.0 956.0
250.0149983196971 997.0 998.0 996.0
260.01499831969653 1037.0 1038.0 1036.0
270.01499831969596 1077.0 1078.0 1076.0
280.0149983196954 1117.0 1118.0 1116.0
290.0149983196948 1157.0 1158.0 1156.0
300.01499831969426 1197.0 1198.0 1196.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
