#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 60.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02540197581716952 NaN NaN NaN
10.02540197581717 35.0 36.0 34.0
20.025401975817168 73.66666666666667 74.0 73.0
30.025401975817168 111.0 111.0 111.0
40.02540197581717 150.66666666666666 151.0 150.0
50.02540197581717 190.0 190.0 190.0
60.02540197581717 230.0 230.0 230.0
70.02540197581718 269.6666666666667 270.0 269.0
80.02540197581718 309.3333333333333 310.0 309.0
90.02540197581718 349.3333333333333 350.0 348.0
100.02540197581718 387.0 387.0 387.0
110.02540197581718 422.3333333333333 424.0 419.0
120.02540197581718 460.0 461.0 458.0
130.02540197581718 500.6666666666667 501.0 500.0
140.02540197581718 539.0 539.0 539.0
150.02540197581718 578.6666666666666 579.0 578.0
160.02540197581718 616.3333333333334 617.0 615.0
170.02540197581718 655.3333333333334 656.0 655.0
180.02540197581718 693.3333333333334 694.0 693.0
190.02540197581718 734.6666666666666 735.0 734.0
200.02540197581718 773.0 773.0 773.0
210.02540197581718 812.0 812.0 812.0
220.02540197581718 851.0 851.0 851.0
230.02540197581718 889.3333333333334 890.0 889.0
240.02540197581718 927.6666666666666 928.0 927.0
250.02540197581718 965.6666666666666 966.0 965.0
260.0254019758172 1006.3333333333334 1007.0 1006.0
270.0254019758172 1045.0 1046.0 1043.0
280.0254019758172 1084.6666666666667 1085.0 1084.0
290.0254019758172 1124.3333333333333 1125.0 1124.0
300.0254019758172 1162.0 1162.0 1162.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
