#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 79.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
7.751404376227456E-4 NaN NaN NaN
10.00077514043762 30.0 30.0 30.0
20.000775140437586 69.0 70.0 68.0
30.00077514043755 105.66666666666667 107.0 104.0
40.00077514043766 145.33333333333334 146.0 145.0
50.0007751404378 183.0 184.0 182.0
60.000775140437945 224.0 224.0 224.0
70.00077514043808 263.3333333333333 264.0 263.0
80.00077514043822 302.6666666666667 303.0 302.0
90.00077514043836 341.3333333333333 342.0 341.0
100.0007751404385 383.0 383.0 383.0
110.00077514043865 421.0 421.0 421.0
120.00077514043879 461.0 461.0 461.0
130.00077514043878 500.0 500.0 500.0
140.0007751404382 540.0 541.0 539.0
150.00077514043764 577.3333333333334 578.0 577.0
160.00077514043707 615.6666666666666 616.0 615.0
170.0007751404365 654.3333333333334 655.0 653.0
180.00077514043593 695.3333333333334 696.0 695.0
190.00077514043537 734.0 734.0 734.0
200.0007751404348 771.0 772.0 770.0
210.00077514043423 810.0 810.0 810.0
220.00077514043366 848.0 848.0 848.0
230.0007751404331 889.0 889.0 889.0
240.00077514043252 926.3333333333334 927.0 925.0
250.00077514043195 967.0 968.0 966.0
260.0007751404314 1008.3333333333334 1009.0 1008.0
270.00077514043085 1040.0 1040.0 1040.0
280.0007751404303 1081.3333333333333 1082.0 1081.0
290.0007751404297 1122.6666666666667 1124.0 1121.0
300.00077514042914 1160.6666666666667 1161.0 1160.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
