#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 66.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.010724510282268307 NaN NaN NaN
10.010724510282266 20.333333333333332 21.0 20.0
20.01072451028223 39.0 39.0 39.0
30.010724510282195 56.333333333333336 57.0 56.0
40.0107245102823 74.33333333333333 75.0 74.0
50.010724510282444 90.0 90.0 90.0
60.010724510282586 105.33333333333333 106.0 105.0
70.01072451028273 121.33333333333333 122.0 121.0
80.01072451028287 135.0 135.0 135.0
90.01072451028301 149.33333333333334 150.0 149.0
100.01072451028315 165.0 165.0 165.0
110.0107245102833 183.33333333333334 184.0 183.0
120.01072451028344 197.33333333333334 198.0 197.0
130.01072451028344 212.33333333333334 213.0 212.0
140.01072451028287 229.33333333333334 230.0 229.0
150.0107245102823 248.33333333333334 249.0 248.0
160.01072451028173 266.3333333333333 267.0 266.0
170.01072451028116 282.0 282.0 282.0
180.0107245102806 295.0 295.0 295.0
190.01072451028003 308.3333333333333 309.0 308.0
200.01072451027946 324.3333333333333 325.0 324.0
210.0107245102789 338.3333333333333 339.0 338.0
220.01072451027832 353.3333333333333 354.0 353.0
230.01072451027775 371.3333333333333 372.0 371.0
240.01072451027719 389.3333333333333 390.0 389.0
250.01072451027662 403.3333333333333 404.0 403.0
260.0107245102761 418.3333333333333 419.0 418.0
270.0107245102755 436.0 436.0 436.0
280.01072451027494 453.3333333333333 454.0 453.0
290.0107245102744 470.0 470.0 470.0
300.0107245102738 483.3333333333333 484.0 483.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
