#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 52.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.011131630079008303 NaN NaN NaN
10.011131630079007 38.666666666666664 39.0 38.0
20.01113163007897 78.66666666666667 79.0 78.0
30.011131630078935 118.66666666666667 119.0 118.0
40.01113163007904 158.66666666666666 159.0 158.0
50.011131630079184 198.66666666666666 199.0 198.0
60.011131630079326 238.66666666666666 239.0 238.0
70.01113163007946 278.6666666666667 279.0 278.0
80.0111316300796 318.6666666666667 319.0 318.0
90.01113163007975 358.6666666666667 359.0 358.0
100.01113163007989 398.6666666666667 399.0 398.0
110.01113163008003 438.6666666666667 439.0 438.0
120.01113163008017 478.6666666666667 479.0 478.0
130.01113163008017 518.6666666666666 519.0 518.0
140.0111316300796 558.6666666666666 559.0 558.0
150.01113163007903 598.6666666666666 599.0 598.0
160.01113163007847 638.6666666666666 639.0 638.0
170.0111316300779 678.6666666666666 679.0 678.0
180.01113163007733 718.6666666666666 719.0 718.0
190.01113163007676 758.6666666666666 759.0 758.0
200.0111316300762 798.6666666666666 799.0 798.0
210.01113163007562 838.6666666666666 839.0 838.0
220.01113163007506 878.6666666666666 879.0 878.0
230.0111316300745 918.6666666666666 919.0 918.0
240.01113163007392 958.6666666666666 959.0 958.0
250.01113163007335 997.6666666666666 998.0 997.0
260.0111316300728 1037.6666666666667 1038.0 1037.0
270.0111316300722 1077.6666666666667 1078.0 1077.0
280.01113163007165 1117.6666666666667 1118.0 1117.0
290.0111316300711 1157.6666666666667 1158.0 1157.0
300.0111316300705 1197.6666666666667 1198.0 1197.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
