#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 34.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.007604843263966243 NaN NaN NaN
10.007604843263964 37.0 37.0 37.0
20.00760484326393 75.66666666666667 77.0 74.0
30.007604843263895 112.66666666666667 113.0 112.0
40.007604843264005 150.66666666666666 151.0 150.0
50.00760484326415 188.0 188.0 188.0
60.00760484326429 223.66666666666666 225.0 222.0
70.00760484326443 265.6666666666667 266.0 265.0
80.00760484326457 303.0 304.0 301.0
90.00760484326472 345.6666666666667 346.0 345.0
100.00760484326486 381.6666666666667 382.0 381.0
110.007604843265 420.0 420.0 420.0
120.00760484326514 460.0 461.0 458.0
130.00760484326514 498.6666666666667 499.0 498.0
140.00760484326457 538.6666666666666 539.0 538.0
150.007604843264 576.6666666666666 577.0 576.0
160.00760484326344 617.0 618.0 616.0
170.00760484326287 656.6666666666666 657.0 656.0
180.0076048432623 694.0 694.0 694.0
190.00760484326173 734.6666666666666 735.0 734.0
200.00760484326116 770.3333333333334 771.0 769.0
210.0076048432606 814.3333333333334 815.0 813.0
220.00760484326003 853.3333333333334 854.0 852.0
230.00760484325946 890.0 890.0 890.0
240.0076048432589 928.6666666666666 929.0 928.0
250.00760484325832 965.6666666666666 967.0 965.0
260.00760484325775 1002.3333333333334 1003.0 1001.0
270.0076048432572 1040.6666666666667 1041.0 1040.0
280.0076048432566 1080.0 1081.0 1079.0
290.00760484325605 1117.6666666666667 1118.0 1117.0
300.0076048432555 1158.0 1159.0 1157.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
