#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 37.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.01499831970275145 NaN NaN NaN
10.014998319702748 34.0 34.0 34.0
20.014998319702713 71.33333333333333 72.0 71.0
30.014998319702677 110.33333333333333 111.0 110.0
40.014998319702784 150.66666666666666 151.0 150.0
50.014998319702926 188.0 189.0 186.0
60.01499831970307 223.0 223.0 223.0
70.01499831970321 263.3333333333333 265.0 261.0
80.01499831970335 301.6666666666667 302.0 301.0
90.0149983197035 339.0 340.0 338.0
100.01499831970364 376.3333333333333 378.0 373.0
110.01499831970378 417.3333333333333 418.0 417.0
120.01499831970392 456.6666666666667 457.0 456.0
130.01499831970392 491.6666666666667 492.0 491.0
140.01499831970335 533.0 533.0 533.0
150.01499831970278 570.3333333333334 571.0 569.0
160.01499831970222 612.0 612.0 612.0
170.01499831970165 651.0 651.0 651.0
180.01499831970108 688.6666666666666 689.0 688.0
190.0149983197005 728.3333333333334 729.0 728.0
200.01499831969994 768.3333333333334 769.0 768.0
210.01499831969937 807.0 808.0 806.0
220.0149983196988 847.3333333333334 848.0 847.0
230.01499831969824 884.6666666666666 885.0 884.0
240.01499831969767 924.0 924.0 924.0
250.0149983196971 961.0 961.0 961.0
260.01499831969653 999.6666666666666 1000.0 999.0
270.01499831969596 1035.3333333333333 1036.0 1035.0
280.0149983196954 1076.0 1076.0 1076.0
290.0149983196948 1113.3333333333333 1114.0 1112.0
300.01499831969426 1155.0 1155.0 1155.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
