#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 25.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.024538402707767703 NaN NaN NaN
10.024538402707766 22.0 22.0 22.0
20.02453840270773 40.333333333333336 41.0 40.0
30.024538402707694 58.333333333333336 59.0 58.0
40.024538402707805 79.0 79.0 79.0
50.02453840270795 94.0 94.0 94.0
60.02453840270809 109.33333333333333 110.0 109.0
70.02453840270823 129.33333333333334 130.0 129.0
80.02453840270837 144.33333333333334 145.0 144.0
90.02453840270852 163.0 163.0 163.0
100.02453840270866 179.33333333333334 180.0 179.0
110.0245384027088 197.0 197.0 197.0
120.02453840270894 213.0 213.0 213.0
130.02453840270894 230.0 230.0 230.0
140.02453840270837 249.0 249.0 249.0
150.0245384027078 268.0 268.0 268.0
160.02453840270724 285.3333333333333 286.0 285.0
170.02453840270667 302.0 302.0 302.0
180.0245384027061 319.0 319.0 319.0
190.02453840270553 338.3333333333333 339.0 338.0
200.02453840270496 354.0 354.0 354.0
210.0245384027044 370.0 370.0 370.0
220.02453840270383 387.0 387.0 387.0
230.02453840270326 405.0 405.0 405.0
240.0245384027027 420.0 420.0 420.0
250.02453840270212 435.3333333333333 436.0 435.0
260.0245384027016 451.0 451.0 451.0
270.024538402701 466.0 466.0 466.0
280.02453840270044 485.0 485.0 485.0
290.0245384026999 500.0 500.0 500.0
300.0245384026993 517.0 517.0 517.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
