#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = RandomProdUnit, seed = 84.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
9.747825872712835E-4 NaN NaN NaN
10.000974782587269 35.0 36.0 34.0
20.000974782587235 74.66666666666667 75.0 74.0
30.0009747825872 113.33333333333333 114.0 112.0
40.000974782587306 147.0 147.0 147.0
50.00097478258745 190.0 191.0 189.0
60.00097478258759 229.66666666666666 230.0 229.0
70.00097478258773 267.6666666666667 268.0 267.0
80.00097478258787 307.3333333333333 308.0 307.0
90.00097478258802 347.0 347.0 347.0
100.00097478258816 387.0 387.0 387.0
110.0009747825883 426.0 426.0 426.0
120.00097478258844 461.6666666666667 462.0 461.0
130.00097478258843 502.6666666666667 503.0 502.0
140.00097478258786 539.3333333333334 540.0 539.0
150.0009747825873 579.3333333333334 580.0 579.0
160.00097478258672 617.0 617.0 617.0
170.00097478258616 655.3333333333334 656.0 655.0
180.0009747825856 695.0 695.0 695.0
190.00097478258502 734.0 734.0 734.0
200.00097478258445 774.0 774.0 774.0
210.00097478258388 811.6666666666666 812.0 811.0
220.0009747825833 850.6666666666666 851.0 850.0
230.00097478258274 888.0 889.0 886.0
240.00097478258218 924.6666666666666 925.0 924.0
250.0009747825816 964.0 965.0 962.0
260.00097478258107 1005.0 1006.0 1004.0
270.0009747825805 1042.6666666666667 1044.0 1041.0
280.00097478257993 1083.6666666666667 1084.0 1083.0
290.00097478257936 1124.6666666666667 1125.0 1124.0
300.0009747825788 1164.3333333333333 1165.0 1164.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
