#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 3.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
3.2719238427332266E-4 NaN NaN NaN
10.00032719238427 21.333333333333332 22.0 21.0
20.000327192384237 41.666666666666664 42.0 41.0
30.0003271923842 59.333333333333336 60.0 59.0
40.00032719238431 76.66666666666667 77.0 76.0
50.000327192384454 93.0 93.0 93.0
60.000327192384596 110.66666666666667 111.0 110.0
70.00032719238473 124.33333333333333 125.0 124.0
80.00032719238487 142.66666666666666 143.0 142.0
90.00032719238501 161.0 161.0 161.0
100.00032719238516 175.33333333333334 176.0 175.0
110.0003271923853 191.0 191.0 191.0
120.00032719238544 203.33333333333334 204.0 203.0
130.00032719238544 221.33333333333334 222.0 221.0
140.00032719238487 234.66666666666666 235.0 234.0
150.0003271923843 249.33333333333334 250.0 249.0
160.00032719238374 264.3333333333333 265.0 264.0
170.00032719238317 280.0 280.0 280.0
180.0003271923826 294.0 294.0 294.0
190.00032719238203 310.6666666666667 311.0 310.0
200.00032719238146 323.3333333333333 324.0 323.0
210.0003271923809 338.0 338.0 338.0
220.00032719238033 354.0 354.0 354.0
230.00032719237976 366.0 366.0 366.0
240.0003271923792 381.0 381.0 381.0
250.00032719237862 396.3333333333333 397.0 396.0
260.00032719237805 413.0 413.0 413.0
270.0003271923775 428.3333333333333 429.0 428.0
280.0003271923769 442.3333333333333 443.0 442.0
290.00032719237635 461.0 461.0 461.0
300.0003271923758 478.0 478.0 478.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
