#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 22.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.004802931900766305 NaN NaN NaN
10.004802931900764 20.0 21.0 19.0
20.00480293190073 39.666666666666664 40.0 39.0
30.004802931900695 57.0 58.0 56.0
40.004802931900805 74.33333333333333 75.0 74.0
50.00480293190095 88.33333333333333 89.0 88.0
60.00480293190109 105.33333333333333 106.0 105.0
70.00480293190122 119.66666666666667 120.0 119.0
80.00480293190137 136.66666666666666 137.0 136.0
90.00480293190151 153.66666666666666 154.0 153.0
100.00480293190165 167.0 167.0 167.0
110.00480293190179 181.66666666666666 182.0 181.0
120.00480293190193 197.33333333333334 198.0 197.0
130.00480293190193 210.33333333333334 211.0 210.0
140.00480293190137 226.0 226.0 226.0
150.0048029319008 238.66666666666666 239.0 238.0
160.00480293190023 255.33333333333334 256.0 255.0
170.00480293189966 273.0 274.0 272.0
180.0048029318991 289.3333333333333 290.0 289.0
190.00480293189852 305.0 306.0 304.0
200.00480293189796 322.0 322.0 322.0
210.0048029318974 334.0 334.0 334.0
220.00480293189682 351.6666666666667 352.0 351.0
230.00480293189625 364.0 365.0 363.0
240.00480293189568 382.6666666666667 383.0 382.0
250.0048029318951 396.6666666666667 397.0 396.0
260.0048029318946 412.6666666666667 413.0 412.0
270.004802931894 428.0 428.0 428.0
280.00480293189344 442.6666666666667 443.0 442.0
290.00480293189287 460.0 461.0 459.0
300.0048029318923 473.6666666666667 474.0 473.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
