#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 5.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.035447185102637446 NaN NaN NaN
10.035447185102635 21.333333333333332 22.0 21.0
20.0354471851026 38.333333333333336 39.0 38.0
30.035447185102566 59.333333333333336 60.0 59.0
40.035447185102676 77.0 78.0 76.0
50.03544718510282 97.0 97.0 97.0
60.03544718510296 114.33333333333333 115.0 114.0
70.0354471851031 134.0 135.0 133.0
80.03544718510324 152.66666666666666 153.0 152.0
90.03544718510338 169.66666666666666 170.0 169.0
100.03544718510352 189.0 189.0 189.0
110.03544718510366 205.0 205.0 205.0
120.0354471851038 223.0 223.0 223.0
130.0354471851038 238.0 238.0 238.0
140.03544718510324 254.66666666666666 255.0 254.0
150.03544718510267 274.0 274.0 274.0
160.0354471851021 291.0 291.0 291.0
170.03544718510153 310.6666666666667 311.0 310.0
180.03544718510096 328.0 328.0 328.0
190.0354471851004 344.6666666666667 345.0 344.0
200.03544718509983 362.6666666666667 363.0 362.0
210.03544718509926 378.0 378.0 378.0
220.0354471850987 394.0 394.0 394.0
230.03544718509812 413.3333333333333 414.0 413.0
240.03544718509755 429.0 429.0 429.0
250.03544718509698 446.0 446.0 446.0
260.0354471850964 464.0 464.0 464.0
270.03544718509585 483.0 483.0 483.0
280.0354471850953 501.0 501.0 501.0
290.0354471850947 516.6666666666666 517.0 516.0
300.03544718509414 530.0 530.0 530.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
