#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 74.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.019956499749044676 NaN NaN NaN
10.019956499749044 24.0 24.0 24.0
20.019956499749043 44.0 44.0 44.0
30.019956499749043 61.0 61.0 61.0
40.01995649974904 76.0 76.0 76.0
50.01995649974904 92.0 92.0 92.0
60.01995649974904 106.0 106.0 106.0
70.01995649974904 126.66666666666667 127.0 126.0
80.01995649974904 143.0 143.0 143.0
90.01995649974904 162.66666666666666 163.0 162.0
100.01995649974904 174.66666666666666 175.0 174.0
110.01995649974904 194.66666666666666 195.0 194.0
120.01995649974904 211.0 211.0 211.0
130.01995649974904 228.0 228.0 228.0
140.01995649974904 243.0 243.0 243.0
150.01995649974904 258.0 258.0 258.0
160.01995649974904 271.6666666666667 272.0 271.0
170.01995649974904 289.0 289.0 289.0
180.01995649974904 304.0 304.0 304.0
190.01995649974904 318.0 318.0 318.0
200.01995649974904 330.0 330.0 330.0
210.01995649974904 348.0 348.0 348.0
220.01995649974904 364.6666666666667 365.0 364.0
230.01995649974904 380.0 380.0 380.0
240.01995649974904 396.0 396.0 396.0
250.01995649974904 411.0 411.0 411.0
260.019956499749 425.6666666666667 426.0 425.0
270.019956499749 441.0 441.0 441.0
280.019956499749 455.0 455.0 455.0
290.019956499749 473.0 473.0 473.0
300.019956499749 489.6666666666667 490.0 489.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
